@relation texture-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
0.158723,0.455556,0.513301,0.528857,0.556971,0.628866,0.422966,0.501353,0.599732,0.487291,0.158723,0.364261,0.523945,0.393191,0.542909,0.499029,0.432047,0.568021,0.586017,0.543545,0.158723,0.321272,0.428092,0.4,0.519716,0.596763,0.338736,0.456853,0.531496,0.456177,0.158723,0.352638,0.486828,0.397632,0.515867,0.495784,0.414743,0.555383,0.562598,0.525595,8
0.17446,0.428105,0.480653,0.449352,0.510724,0.571134,0.39296,0.483085,0.536814,0.466212,0.17446,0.274227,0.432155,0.297872,0.437218,0.48932,0.290268,0.409894,0.459062,0.423718,0.17446,0.345943,0.376049,0.376944,0.495798,0.556305,0.338196,0.451142,0.484908,0.3717,0.17446,0.385321,0.405598,0.392061,0.446494,0.356661,0.431124,0.503486,0.494523,0.439286,8
0.185252,0.433987,0.415357,0.462309,0.536193,0.579381,0.388921,0.460758,0.502008,0.380037,0.185252,0.307216,0.429304,0.342128,0.483288,0.474757,0.321309,0.45318,0.48942,0.4126,0.185252,0.314693,0.390039,0.347989,0.444085,0.516521,0.30524,0.409264,0.446194,0.378564,0.185252,0.341743,0.396268,0.374652,0.443542,0.411467,0.390171,0.481022,0.507042,0.442262,8
0.20054,0.498039,0.502418,0.536514,0.567024,0.645361,0.458742,0.544655,0.606426,0.49225,0.20054,0.383505,0.549031,0.402553,0.550136,0.570874,0.41443,0.558304,0.592456,0.563928,0.20054,0.345943,0.449916,0.400536,0.528119,0.601483,0.351162,0.480964,0.538714,0.448258,0.20054,0.392202,0.469813,0.43454,0.516605,0.527825,0.446761,0.549961,0.58216,0.529762,8
0.242806,0.584314,0.551995,0.569494,0.632038,0.663918,0.467398,0.571719,0.615127,0.432734,0.242806,0.44811,0.512543,0.489362,0.581752,0.562136,0.467282,0.563604,0.589696,0.493515,0.242806,0.373904,0.435367,0.425201,0.50808,0.558328,0.386818,0.461294,0.52231,0.446674,0.242806,0.391055,0.463227,0.430362,0.478967,0.440978,0.479523,0.540666,0.537559,0.508929,8
0.37455,0.546405,0.611245,0.660777,0.662198,0.691409,0.635892,0.637348,0.746319,0.723497,0.37455,0.452234,0.587229,0.453617,0.584463,0.525243,0.504195,0.585689,0.619135,0.541692,0.37455,0.471491,0.523783,0.489544,0.570136,0.65408,0.475419,0.567893,0.622047,0.559662,0.37455,0.588303,0.641054,0.619081,0.672325,0.629848,0.59866,0.695585,0.693271,0.62381,8
0.186151,0.498039,0.606409,0.525324,0.623324,0.657045,0.418927,0.551421,0.623159,0.517669,0.186151,0.342955,0.54675,0.394043,0.587173,0.626214,0.373322,0.548587,0.597056,0.526868,0.186151,0.343202,0.465025,0.393029,0.544279,0.627107,0.339276,0.496193,0.559055,0.4868,0.186151,0.386468,0.439078,0.425487,0.490037,0.441821,0.45793,0.558482,0.56338,0.503571,8
0.635791,0.808497,0.623942,0.75265,0.656166,0.674914,0.6809,0.600812,0.591031,0.579045,0.635791,0.679725,0.625428,0.657872,0.658537,0.614563,0.656879,0.633392,0.634775,0.547869,0.635791,0.65625,0.414102,0.633244,0.579186,0.572488,0.635332,0.579315,0.560367,0.385956,0.635791,0.656537,0.563666,0.611421,0.554244,0.474705,0.58898,0.544539,0.521909,0.407143,8
0.51304,0.885621,0.8289,0.810954,0.867962,0.878351,0.662435,0.834912,0.862784,0.739616,0.51304,0.691409,0.700684,0.723404,0.754291,0.732039,0.681208,0.734099,0.719411,0.60593,0.51304,0.547697,0.358142,0.56622,0.506141,0.53675,0.567261,0.520305,0.532808,0.414995,0.51304,0.567087,0.535675,0.545961,0.532841,0.388702,0.607595,0.579396,0.520344,0.416667,8
0.183903,0.423529,0.540508,0.456419,0.561662,0.619244,0.372764,0.497294,0.587015,0.526968,0.183903,0.303093,0.457241,0.356596,0.511292,0.567961,0.347315,0.491166,0.551978,0.464484,0.183903,0.321272,0.422496,0.379088,0.528765,0.593392,0.340357,0.477792,0.524934,0.451426,0.183903,0.345757,0.458288,0.390669,0.479705,0.483137,0.399851,0.502711,0.535994,0.475,8
0.159173,0.46732,0.562878,0.4947,0.604558,0.637113,0.380842,0.550068,0.609772,0.522629,0.159173,0.31134,0.433865,0.331915,0.479675,0.438835,0.324664,0.465548,0.49126,0.424954,0.159173,0.316886,0.372132,0.387131,0.484809,0.542144,0.331172,0.422589,0.498688,0.399155,0.159173,0.369839,0.47146,0.422702,0.498893,0.478078,0.460164,0.567777,0.565728,0.542857,8
0.54991,0.795425,0.679565,0.737338,0.732574,0.770447,0.602424,0.640054,0.720214,0.554867,0.54991,0.64055,0.663626,0.628936,0.67028,0.64466,0.600671,0.613958,0.597976,0.508338,0.54991,0.609101,0.520985,0.607507,0.621849,0.61497,0.63047,0.636421,0.610236,0.516895,0.54991,0.615252,0.579583,0.622563,0.585978,0.472175,0.65376,0.619675,0.568075,0.48869,8
0.163219,0.398693,0.432285,0.508834,0.545576,0.58488,0.429313,0.481732,0.58166,0.483571,0.163219,0.254296,0.423603,0.304681,0.439928,0.474757,0.314597,0.430212,0.483901,0.427424,0.163219,0.280702,0.393956,0.336729,0.462185,0.536076,0.292815,0.409264,0.469816,0.386484,0.163219,0.385894,0.440724,0.407382,0.485609,0.405565,0.419955,0.5244,0.526604,0.45,8
0.133094,0.339216,0.434704,0.428151,0.50134,0.617869,0.353722,0.415426,0.537483,0.441414,0.133094,0.235052,0.399658,0.257021,0.385727,0.442718,0.256711,0.370141,0.437902,0.402718,0.133094,0.270285,0.344712,0.308311,0.412411,0.49764,0.255538,0.357868,0.411417,0.332629,0.133094,0.335436,0.416026,0.370474,0.467897,0.428331,0.363366,0.494191,0.511737,0.44881,8
0.247752,0.465359,0.652963,0.536514,0.640751,0.634364,0.496826,0.584574,0.651272,0.689399,0.247752,0.368385,0.570125,0.360851,0.578139,0.569903,0.377517,0.571555,0.609016,0.55281,0.247752,0.348136,0.410744,0.360322,0.458953,0.530681,0.338736,0.432107,0.46063,0.406019,0.247752,0.446101,0.60483,0.472841,0.595572,0.60118,0.472822,0.630519,0.654147,0.604762,8
0.529227,0.720915,0.646312,0.707303,0.672252,0.671478,0.699365,0.67253,0.654618,0.628022,0.529227,0.62543,0.54618,0.637447,0.579042,0.508738,0.635906,0.55742,0.513339,0.429277,0.529227,0.624452,0.552882,0.628954,0.674208,0.673635,0.615883,0.667513,0.650919,0.504224,0.529227,0.648509,0.683315,0.651114,0.678229,0.668634,0.642591,0.691712,0.673709,0.575,8
0.166817,0.477778,0.53023,0.491166,0.589142,0.638488,0.367571,0.507442,0.585676,0.452573,0.166817,0.367698,0.539339,0.393191,0.570009,0.55534,0.379195,0.567138,0.587856,0.539222,0.166817,0.294956,0.390039,0.357105,0.460892,0.528658,0.309562,0.396574,0.463911,0.399683,0.166817,0.311353,0.418222,0.3461,0.412546,0.422428,0.379002,0.452363,0.474178,0.451786,8
0.107464,0.379739,0.555018,0.441107,0.55563,0.629553,0.357761,0.507442,0.587684,0.545567,0.107464,0.224055,0.393387,0.262128,0.426378,0.464078,0.251678,0.405477,0.467341,0.416306,0.107464,0.219298,0.323447,0.26756,0.373626,0.440324,0.226364,0.332487,0.393701,0.36642,0.107464,0.301032,0.449506,0.339833,0.461255,0.445194,0.352941,0.501936,0.511737,0.468452,8
0.141187,0.433333,0.505441,0.508245,0.595174,0.643986,0.417773,0.537212,0.610442,0.49969,0.141187,0.294845,0.509122,0.346383,0.551039,0.55534,0.359899,0.565371,0.607176,0.536133,0.141187,0.253838,0.349189,0.312064,0.422107,0.49764,0.262021,0.363579,0.417323,0.354277,0.141187,0.354358,0.470911,0.37117,0.490775,0.446037,0.384959,0.519752,0.543818,0.488095,8
0.267986,0.620261,0.657195,0.618375,0.681635,0.681787,0.529717,0.652233,0.660643,0.587725,0.267986,0.456357,0.539339,0.518298,0.630533,0.641748,0.510906,0.628975,0.662374,0.554046,0.267986,0.39364,0.404589,0.435925,0.498384,0.571814,0.400864,0.477792,0.534121,0.449842,0.267986,0.447248,0.441822,0.482591,0.478229,0.420742,0.513775,0.536793,0.521127,0.464286,8
0.409173,0.619608,0.587666,0.616019,0.608579,0.66323,0.532602,0.556157,0.62249,0.538748,0.409173,0.483849,0.485747,0.485957,0.485095,0.466019,0.475671,0.446996,0.445262,0.388511,0.409173,0.497807,0.496363,0.528686,0.596639,0.623061,0.529984,0.581853,0.585958,0.500528,0.409173,0.533257,0.524149,0.564763,0.538007,0.495784,0.580789,0.573199,0.550078,0.494643,8
0.180755,0.409804,0.426239,0.474087,0.524799,0.591753,0.401039,0.465494,0.564257,0.455053,0.180755,0.276289,0.439567,0.319149,0.462511,0.516505,0.322148,0.446996,0.5115,0.452131,0.180755,0.297697,0.434807,0.359786,0.476406,0.554956,0.312264,0.421954,0.481627,0.419219,0.180755,0.368693,0.529638,0.374652,0.514391,0.495784,0.382725,0.550736,0.56338,0.55119,8
0.146583,0.453595,0.616082,0.495878,0.617292,0.652234,0.395268,0.552774,0.630522,0.580905,0.146583,0.30378,0.466933,0.349787,0.502258,0.512621,0.36745,0.511484,0.552898,0.503397,0.146583,0.272478,0.367096,0.338338,0.453782,0.537424,0.307401,0.411802,0.485564,0.434002,0.146583,0.319954,0.433041,0.37117,0.451661,0.457841,0.396128,0.491867,0.515649,0.475,8
0.164568,0.451634,0.495163,0.501178,0.547587,0.604124,0.397576,0.482409,0.559572,0.49721,0.164568,0.309966,0.464082,0.334468,0.491418,0.501942,0.327181,0.481449,0.520699,0.47622,0.164568,0.305921,0.367655,0.346381,0.449903,0.510452,0.286872,0.39467,0.459318,0.368532,0.164568,0.353211,0.390231,0.378134,0.419926,0.356661,0.392405,0.463981,0.460094,0.408333,8
0.12545,0.423529,0.542322,0.455241,0.579759,0.658419,0.373341,0.515562,0.594378,0.515809,0.12545,0.263918,0.466363,0.289362,0.488708,0.523301,0.285235,0.477915,0.541858,0.486103,0.12545,0.255482,0.323447,0.306702,0.417582,0.507755,0.266883,0.364213,0.422572,0.355333,0.12545,0.335436,0.420417,0.37883,0.469373,0.43086,0.408786,0.513555,0.540689,0.480357,8
0.357914,0.628105,0.508464,0.656066,0.580429,0.632302,0.611079,0.573072,0.635207,0.50465,0.357914,0.47079,0.497149,0.473191,0.489612,0.456311,0.499161,0.4947,0.517939,0.463249,0.357914,0.473136,0.487409,0.506166,0.564318,0.583951,0.482442,0.53934,0.553806,0.476241,0.357914,0.556766,0.555434,0.573816,0.557934,0.494098,0.582278,0.613478,0.567293,0.522619,8
0.340827,0.471895,0.402056,0.525324,0.526139,0.568385,0.477784,0.47226,0.55087,0.472412,0.340827,0.391065,0.49886,0.355745,0.492322,0.452427,0.34396,0.476148,0.50598,0.42866,0.340827,0.399671,0.447678,0.408043,0.507434,0.548887,0.37061,0.462563,0.498688,0.418691,0.340827,0.460436,0.557629,0.448468,0.523985,0.53204,0.416977,0.51433,0.530516,0.499405,8
0.191097,0.475817,0.548368,0.497644,0.569705,0.621306,0.412002,0.550068,0.586345,0.539368,0.191097,0.375258,0.54618,0.381277,0.543812,0.528155,0.395973,0.571555,0.593376,0.563311,0.191097,0.343202,0.454952,0.397319,0.519716,0.573837,0.345759,0.469543,0.520341,0.457761,0.191097,0.354931,0.467618,0.393454,0.487823,0.510118,0.408042,0.518978,0.542254,0.500595,8
0.159173,0.437908,0.539903,0.468787,0.561662,0.630241,0.390075,0.517591,0.582329,0.526968,0.159173,0.297595,0.445268,0.322553,0.462511,0.484466,0.315436,0.451413,0.50138,0.457072,0.159173,0.290022,0.401791,0.334584,0.457014,0.55091,0.298757,0.420685,0.489501,0.421859,0.159173,0.334289,0.456092,0.38649,0.490775,0.485666,0.396128,0.517428,0.526604,0.465476,8
0.175809,0.405229,0.383313,0.457008,0.512735,0.606186,0.396999,0.450609,0.545515,0.412275,0.175809,0.266667,0.388255,0.285106,0.402891,0.402913,0.299497,0.40636,0.436983,0.386041,0.175809,0.292215,0.420817,0.324397,0.438914,0.470668,0.293355,0.416244,0.445538,0.42397,0.175809,0.355505,0.445664,0.373259,0.481919,0.444351,0.384959,0.51433,0.521909,0.469048,8
0.079586,0.379085,0.471584,0.430506,0.542225,0.626117,0.343335,0.486468,0.564926,0.442033,0.079586,0.206873,0.379704,0.250213,0.417344,0.447573,0.25,0.40636,0.478381,0.416924,0.079586,0.189693,0.320649,0.243432,0.374273,0.44909,0.204754,0.326777,0.379921,0.342661,0.079586,0.279817,0.381998,0.327994,0.436162,0.404722,0.332092,0.463981,0.491393,0.425595,8
0.407374,0.559477,0.41838,0.517668,0.512735,0.556014,0.477784,0.52571,0.548862,0.420955,0.407374,0.489347,0.63626,0.460426,0.625113,0.652427,0.427852,0.582155,0.614535,0.535516,0.407374,0.519189,0.561276,0.538338,0.620556,0.652057,0.482982,0.581853,0.615486,0.496832,0.407374,0.505734,0.593853,0.477716,0.561624,0.508432,0.484736,0.594888,0.574335,0.55119,8
0.406924,0.685621,0.743047,0.677856,0.761394,0.86323,0.574726,0.729364,0.81593,0.726596,0.406924,0.520962,0.614595,0.574468,0.691057,0.724272,0.582215,0.670495,0.716651,0.591723,0.406924,0.485746,0.491326,0.512601,0.588235,0.647336,0.517018,0.581218,0.614829,0.553326,0.406924,0.525229,0.580681,0.550139,0.608856,0.572513,0.557707,0.618125,0.594679,0.508929,8
0.253597,0.456209,0.388755,0.490577,0.52882,0.585567,0.439123,0.461434,0.508032,0.360198,0.253597,0.340206,0.438997,0.360851,0.484192,0.51165,0.333893,0.431979,0.484821,0.395923,0.253597,0.351425,0.394516,0.367828,0.449903,0.507755,0.338196,0.418147,0.448163,0.394403,0.253597,0.419151,0.468167,0.424791,0.494465,0.418212,0.440804,0.535244,0.530516,0.469048,8
0.217176,0.488235,0.605804,0.503534,0.601877,0.626117,0.428159,0.59134,0.60241,0.566646,0.217176,0.4,0.529647,0.444255,0.561879,0.56699,0.449664,0.568021,0.590616,0.531192,0.217176,0.401864,0.467823,0.453083,0.559793,0.604181,0.424095,0.537437,0.576115,0.486272,0.217176,0.409977,0.537322,0.424095,0.516605,0.479764,0.478779,0.58172,0.557903,0.541667,8
0.268435,0.623529,0.649335,0.624264,0.690349,0.7189,0.529717,0.637348,0.690094,0.546187,0.268435,0.451546,0.599202,0.502979,0.657633,0.668932,0.508389,0.65371,0.687213,0.599753,0.268435,0.418311,0.464466,0.469169,0.583064,0.660823,0.433279,0.562183,0.625328,0.527455,0.268435,0.465023,0.432492,0.485376,0.474539,0.395447,0.538347,0.556933,0.545383,0.492857,8
0.190198,0.48366,0.5,0.506478,0.575737,0.635052,0.4397,0.562923,0.582999,0.510229,0.190198,0.395189,0.515393,0.396596,0.553749,0.51068,0.41443,0.577739,0.604416,0.554663,0.190198,0.334978,0.447678,0.393029,0.529412,0.577208,0.344138,0.465102,0.520997,0.462513,0.190198,0.350344,0.493414,0.395543,0.495941,0.517707,0.399851,0.520527,0.520344,0.489881,8
0.295863,0.504575,0.526602,0.530624,0.545576,0.608935,0.461627,0.530447,0.615127,0.551147,0.295863,0.441924,0.549601,0.497872,0.616983,0.62233,0.504195,0.606007,0.639374,0.53428,0.295863,0.455044,0.422496,0.495442,0.586296,0.639919,0.460832,0.586294,0.620735,0.465681,0.295863,0.461583,0.512623,0.470056,0.515867,0.468803,0.489203,0.568552,0.548513,0.489286,8
0.333183,0.647059,0.633011,0.630742,0.671582,0.683849,0.505482,0.594723,0.666667,0.583385,0.333183,0.505842,0.529647,0.499574,0.556459,0.483495,0.481544,0.568905,0.586937,0.501544,0.333183,0.447917,0.445439,0.473995,0.541047,0.598786,0.458671,0.522843,0.549869,0.464625,0.333183,0.484518,0.546103,0.516017,0.523985,0.491568,0.568876,0.584818,0.561815,0.523214,8
0.175809,0.380392,0.466747,0.395171,0.50067,0.551203,0.335834,0.464141,0.48996,0.446993,0.175809,0.253608,0.418472,0.278298,0.448058,0.526214,0.251678,0.39576,0.456302,0.402718,0.175809,0.294956,0.362059,0.334584,0.442146,0.531355,0.277688,0.390863,0.450787,0.353749,0.175809,0.322821,0.411087,0.355153,0.451661,0.451096,0.357409,0.482572,0.507042,0.445238,8
0.247752,0.613072,0.61185,0.608363,0.650804,0.672165,0.506059,0.628552,0.662651,0.572846,0.247752,0.410309,0.476055,0.457872,0.515808,0.52233,0.471477,0.530919,0.563017,0.495368,0.247752,0.319627,0.293229,0.362466,0.40724,0.471342,0.353863,0.39467,0.435696,0.365892,0.247752,0.406537,0.476948,0.440111,0.498893,0.470489,0.4758,0.529047,0.532864,0.500595,8
0.131745,0.458824,0.57497,0.506478,0.624665,0.686598,0.403924,0.554127,0.631861,0.546187,0.131745,0.285223,0.474344,0.334468,0.523035,0.559223,0.325503,0.515901,0.578657,0.502779,0.131745,0.264803,0.363738,0.321716,0.455721,0.543493,0.281469,0.409264,0.465879,0.392291,0.131745,0.330849,0.419319,0.381616,0.452399,0.434233,0.410276,0.501162,0.528169,0.477976,8
0.191547,0.443137,0.478839,0.536514,0.585791,0.697595,0.42989,0.479702,0.601071,0.467452,0.191547,0.271478,0.485177,0.305532,0.478771,0.541748,0.322987,0.470848,0.548298,0.526868,0.191547,0.30318,0.393397,0.358713,0.459599,0.551585,0.330092,0.419416,0.479003,0.418163,0.191547,0.384748,0.453348,0.422702,0.490037,0.419899,0.437826,0.523625,0.514867,0.446429,8
0.193345,0.398693,0.422007,0.522379,0.513405,0.597251,0.451241,0.465494,0.604418,0.49225,0.193345,0.316838,0.470353,0.354894,0.485095,0.507767,0.370805,0.495583,0.563017,0.502779,0.193345,0.319079,0.418579,0.362466,0.474467,0.551585,0.321448,0.439086,0.492126,0.414995,0.193345,0.40883,0.469813,0.43454,0.497417,0.435919,0.431124,0.515879,0.518779,0.46131,8
0.233813,0.583007,0.626965,0.584217,0.631367,0.660481,0.477784,0.575101,0.624498,0.540608,0.233813,0.375945,0.49829,0.397447,0.500452,0.54466,0.395134,0.491166,0.551978,0.503397,0.233813,0.380482,0.428092,0.430563,0.519716,0.608901,0.39222,0.494924,0.555118,0.471489,0.233813,0.447821,0.547201,0.489554,0.563838,0.531197,0.54207,0.627421,0.615806,0.591667,8
0.566996,0.762092,0.662636,0.669611,0.646783,0.615808,0.577611,0.58931,0.60241,0.538748,0.566996,0.685911,0.59122,0.675745,0.642276,0.556311,0.625839,0.612191,0.576817,0.465102,0.566996,0.620066,0.362619,0.628418,0.563672,0.587323,0.645597,0.597081,0.58727,0.444562,0.566996,0.632454,0.548299,0.633705,0.55572,0.456155,0.646314,0.567777,0.510172,0.41369,8
0.249101,0.381046,0.428053,0.416961,0.463807,0.550515,0.394691,0.448579,0.526104,0.522629,0.249101,0.287973,0.486887,0.275745,0.481481,0.625243,0.246644,0.416078,0.49678,0.466337,0.249101,0.327303,0.358142,0.356568,0.41629,0.472016,0.306321,0.355964,0.389764,0.293031,0.249101,0.390482,0.477497,0.395543,0.476753,0.490725,0.378258,0.48567,0.525822,0.48631,8
0.243705,0.43268,0.512696,0.42285,0.524799,0.57732,0.365263,0.494587,0.514726,0.468072,0.243705,0.329897,0.472064,0.349787,0.516712,0.600971,0.313758,0.454947,0.50782,0.432366,0.243705,0.347039,0.397314,0.369437,0.462185,0.544167,0.32577,0.417513,0.463255,0.356389,0.243705,0.381307,0.46213,0.382312,0.463469,0.432546,0.386448,0.491867,0.499218,0.449405,8
0.152428,0.399346,0.439541,0.424617,0.488606,0.524399,0.335257,0.40866,0.474565,0.365158,0.152428,0.245361,0.429304,0.261277,0.451671,0.479612,0.232383,0.399293,0.438822,0.393453,0.152428,0.266996,0.357583,0.319035,0.413058,0.501011,0.278228,0.376269,0.448163,0.395459,0.152428,0.327408,0.433589,0.344011,0.44428,0.452782,0.363366,0.482572,0.502347,0.491071,8
0.223022,0.503922,0.51451,0.51119,0.58378,0.618557,0.457588,0.567659,0.627175,0.510849,0.223022,0.37457,0.45268,0.361702,0.505872,0.464078,0.35906,0.492049,0.526219,0.460778,0.223022,0.375,0.441522,0.413941,0.537169,0.581929,0.380875,0.482868,0.520341,0.463041,0.223022,0.430046,0.540615,0.425487,0.530627,0.453626,0.446761,0.589466,0.561033,0.5375,8
0.179406,0.350327,0.428053,0.467609,0.467828,0.545017,0.417773,0.426928,0.552878,0.50465,0.179406,0.261856,0.442417,0.316596,0.450768,0.519417,0.321309,0.446113,0.5069,0.460161,0.179406,0.29989,0.398993,0.352279,0.480931,0.557653,0.314425,0.43401,0.479003,0.37434,0.179406,0.373853,0.444566,0.388579,0.474539,0.427487,0.380491,0.484895,0.50313,0.439286,8
0.241457,0.45817,0.487304,0.475854,0.502011,0.556701,0.437969,0.494587,0.558233,0.512089,0.241457,0.345017,0.412201,0.358298,0.443541,0.419417,0.381711,0.45583,0.466421,0.4126,0.241457,0.371711,0.330162,0.431635,0.468003,0.534727,0.398163,0.458122,0.524934,0.430834,0.241457,0.391628,0.415477,0.393454,0.422878,0.360877,0.397617,0.456235,0.438967,0.400595,8
0.579586,0.777778,0.574365,0.706714,0.650134,0.641237,0.656088,0.62111,0.63253,0.545567,0.579586,0.636426,0.59122,0.594894,0.580849,0.542718,0.572148,0.525618,0.516099,0.447807,0.579586,0.623904,0.529379,0.627882,0.64318,0.67296,0.616424,0.633249,0.650262,0.508448,0.579586,0.669725,0.661361,0.62883,0.635424,0.561551,0.62621,0.649109,0.597809,0.554762,8
0.165917,0.464052,0.510883,0.5053,0.550268,0.608247,0.413156,0.524357,0.608434,0.473652,0.165917,0.319588,0.480046,0.33617,0.504968,0.456311,0.339765,0.516784,0.535419,0.470043,0.165917,0.323465,0.422496,0.393029,0.52424,0.615644,0.332793,0.440355,0.517717,0.44773,0.165917,0.362385,0.506037,0.4039,0.504797,0.506745,0.425168,0.548412,0.551643,0.532738,8
0.249101,0.535294,0.621524,0.569494,0.637399,0.700344,0.477207,0.599459,0.681392,0.608803,0.249101,0.383505,0.526226,0.42383,0.564589,0.566019,0.443792,0.556537,0.598896,0.520692,0.249101,0.355263,0.37493,0.402145,0.477699,0.542819,0.388979,0.46066,0.500656,0.438226,0.249101,0.416284,0.501647,0.456128,0.506273,0.49747,0.492182,0.55306,0.559468,0.525595,8
0.239209,0.584314,0.6052,0.617197,0.675603,0.702405,0.540104,0.615697,0.670013,0.562926,0.239209,0.43299,0.588369,0.490213,0.63505,0.64466,0.514262,0.64576,0.673413,0.601606,0.239209,0.386513,0.410744,0.43378,0.53329,0.593392,0.384117,0.498096,0.562336,0.471489,0.239209,0.456995,0.44292,0.479109,0.482657,0.39882,0.526433,0.560031,0.549296,0.504167,8
0.397032,0.626144,0.704353,0.660188,0.72185,0.788316,0.590883,0.705683,0.770415,0.773094,0.397032,0.5189,0.578677,0.618723,0.67841,0.736893,0.636745,0.669611,0.710212,0.604077,0.397032,0.519737,0.37437,0.579088,0.588235,0.670937,0.579146,0.623096,0.684383,0.527455,0.397032,0.522362,0.488474,0.555014,0.511439,0.466273,0.578555,0.549187,0.529734,0.46131,8
0.318795,0.624837,0.675333,0.63192,0.701743,0.694158,0.514714,0.652233,0.680054,0.604464,0.318795,0.485911,0.582668,0.554043,0.657633,0.658252,0.540268,0.64311,0.653174,0.525633,0.318795,0.4375,0.438165,0.484718,0.553329,0.600809,0.470016,0.542513,0.58399,0.491552,0.318795,0.46617,0.510428,0.481894,0.509963,0.425801,0.516754,0.560806,0.51252,0.447024,8
0.547662,0.76732,0.704958,0.744405,0.711796,0.723024,0.687825,0.68065,0.678715,0.637322,0.547662,0.657045,0.580958,0.664681,0.596206,0.53301,0.634228,0.545053,0.49126,0.410747,0.547662,0.640351,0.519306,0.633244,0.645766,0.635873,0.613722,0.638325,0.61811,0.480465,0.547662,0.650803,0.616356,0.658078,0.639114,0.60118,0.65376,0.668474,0.64241,0.550595,8
0.109263,0.356209,0.5,0.415783,0.516756,0.6,0.341604,0.485792,0.558902,0.486671,0.109263,0.219244,0.356899,0.270638,0.417344,0.454369,0.272651,0.409894,0.473781,0.390982,0.109263,0.219298,0.324007,0.262198,0.377505,0.449764,0.225824,0.344543,0.400262,0.377508,0.109263,0.283257,0.354007,0.314763,0.39262,0.372681,0.311988,0.41828,0.43662,0.381548,8
0.295414,0.584314,0.605804,0.574794,0.614611,0.626117,0.50202,0.59134,0.613119,0.550527,0.295414,0.466667,0.530787,0.502979,0.547425,0.535922,0.517617,0.550353,0.576817,0.532427,0.295414,0.480811,0.476217,0.502949,0.58565,0.600809,0.474338,0.581853,0.584646,0.465153,0.295414,0.483372,0.570252,0.501393,0.583026,0.53204,0.546538,0.646011,0.606416,0.543452,8
