@relation page-blocks-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}

@data
0.012453,0.067029,0.002854,0.006421,0.291139,0.842217,0.000194,0.004119,0.007566,0.021489,1
0.004981,0.048913,0.000924,0.010415,0.292194,0.862473,0.000155,0.001363,0.002493,0.007786,1
0.008717,0.070652,0.002174,0.009298,0.433544,0.966951,0.000297,0.004452,0.006569,0.018374,1
0.006227,0.068841,0.001577,0.012091,0.264768,0.721748,0.000117,0.00212,0.003599,0.013703,1
0.007472,0.028986,0.000778,0.00451,0.424051,0.857143,0.00044,0.001605,0.002081,0.004983,1
0.004981,0.076087,0.001445,0.016002,0.372363,0.979744,0.000123,0.002605,0.004423,0.016506,1
0.009963,0.074275,0.002577,0.008678,0.419831,0.898721,0.000361,0.005119,0.007263,0.018686,1
0.011208,0.449275,0.017245,0.046356,0.432489,0.831557,0.000511,0.034832,0.045311,0.101215,1
0.013699,0.119565,0.005535,0.010384,0.341772,0.734542,0.000402,0.009117,0.012943,0.031143,1
0.013699,0.208333,0.009619,0.017989,0.294304,0.739872,0.000327,0.013933,0.022677,0.0545,1
0.011208,0.313406,0.012036,0.03239,0.238397,0.715352,0.000206,0.014599,0.027512,0.07412,1
0.009963,0.126812,0.004389,0.014678,0.316456,0.890192,0.000196,0.006785,0.012271,0.035192,1
0.012453,0.039855,0.001708,0.003881,0.382911,0.848614,0.000505,0.00315,0.004553,0.009031,1
0.009963,0.126812,0.004389,0.014678,0.255274,0.746269,0.000234,0.005664,0.010406,0.026783,1
0.006227,0.181159,0.00416,0.031334,0.359705,0.735608,0.000198,0.007178,0.009734,0.03706,1
0.01868,0.077899,0.004841,0.005108,0.341772,0.727079,0.000281,0.007996,0.011208,0.034257,1
0.009963,0.061594,0.002139,0.007229,0.363924,0.820896,0.000186,0.003756,0.005528,0.019931,1
0.009963,0.074275,0.002577,0.008678,0.421941,0.938166,0.000373,0.005149,0.007566,0.018374,1
0.003736,0.115942,0.001757,0.030248,0.257384,0.60661,0.000335,0.002302,0.003404,0.00872,1
0.009963,0.061594,0.002139,0.007229,0.233122,0.63113,0.000131,0.002575,0.004314,0.015883,1
0.009963,0.036232,0.001264,0.004332,0.263713,0.588486,0.000182,0.001696,0.002363,0.009031,1
0.009963,0.039855,0.001389,0.004747,0.123418,0.273987,0.000388,0.00103,0.001279,0.003426,1
0.007472,0.021739,0.000583,0.003445,0.107595,0.449893,0.000202,0.000394,0.000802,0.001869,5
0.008717,0.097826,0.003007,0.01279,0.201477,0.634328,0.000079,0.003211,0.006114,0.023669,1
0.007472,0.384058,0.010307,0.056653,0.155063,0.715352,0.00005,0.008935,0.023544,0.073497,1
0.008717,0.048913,0.001507,0.006505,0.260549,0.966951,0.000121,0.001999,0.004553,0.012769,1
0.01868,0.052536,0.003285,0.003479,0.085443,0.436034,0.00026,0.001908,0.004748,0.008409,5
0.007472,0.016304,0.000438,0.002648,0.246835,0.878465,0.000166,0.000575,0.001192,0.003114,1
0.008717,0.043478,0.00134,0.005806,0.240506,0.813433,0.000121,0.001666,0.003425,0.010589,1
0.008717,0.054348,0.001674,0.007203,0.259494,0.862473,0.000091,0.002211,0.004531,0.015571,1
0.008717,0.490942,0.015064,0.063303,0.152954,0.604478,0.000077,0.012933,0.029528,0.096232,1
0.011208,0.471014,0.018078,0.048591,0.138186,0.482942,0.000099,0.014417,0.028964,0.099657,1
0.008717,0.126812,0.003896,0.016514,0.196203,0.681237,0.000095,0.004059,0.008477,0.02834,1
0.008717,0.471014,0.014453,0.060742,0.175105,0.757996,0.000069,0.013751,0.034861,0.105575,1
0.008717,0.157609,0.004841,0.020471,0.150844,0.739872,0.000099,0.004119,0.011382,0.02834,1
0.009963,0.059783,0.002077,0.007022,0.182489,0.738806,0.000115,0.00206,0.004856,0.013391,1
0.007472,0.018116,0.000486,0.002913,0.315401,0.861407,0.000101,0.000787,0.001301,0.005294,1
0.007472,0.036232,0.000972,0.005574,0.275316,0.963753,0.000097,0.001363,0.002927,0.009343,1
0.008717,0.043478,0.00134,0.005806,0.198312,0.904051,0.000091,0.001424,0.003794,0.009966,1
0.006227,0.028986,0.00066,0.005263,0.203586,0.571429,0.000113,0.000727,0.001171,0.004671,1
0.007472,0.052536,0.00141,0.007968,0.256329,0.867804,0.000155,0.001848,0.003837,0.010589,1
0.004981,0.012681,0.000229,0.002967,0.39346,1,0.00018,0.000485,0.000715,0.002491,1
0.008717,0.036232,0.001118,0.004875,0.221519,0.675906,0.000105,0.001302,0.002385,0.00872,1
0.006227,0.231884,0.005327,0.040025,0.150844,0.536247,0.000071,0.004543,0.009322,0.034569,1
0.007472,0.005435,0.000146,0.00105,0.32173,0.542644,0.000807,0.000273,0.000195,0.000311,1
0.004981,0.005435,0.00009,0.001477,0.314346,0.840085,0.000151,0.000182,0.000217,0.000934,1
0.004981,0.076087,0.001445,0.016002,0.190928,0.78678,0.000071,0.001484,0.003577,0.011211,1
0.003736,0.030797,0.000451,0.008367,0.296414,0.644989,0.000143,0.000697,0.000889,0.004049,1
0.006227,0.032609,0.000743,0.005885,0.21308,0.953092,0.000032,0.000848,0.002211,0.007474,1
0,0.057971,0.000181,0.06144,0.648734,1,0.000539,0.000636,0.000564,0.001557,2
0,0.190217,0.000688,0.197382,0.850211,1,0.00286,0.002726,0.002146,0.001557,2
0.009963,0.027174,0.000951,0.003298,0.113924,0.466951,0.000186,0.000666,0.001409,0.003426,1
0.006227,0.072464,0.00166,0.012712,0.189873,0.922175,0.000061,0.001696,0.004791,0.013391,1
0.009963,0.036232,0.001264,0.004332,0.129747,0.48081,0.000131,0.000969,0.001951,0.005917,1
0.011208,0.019928,0.000785,0.002222,0.094937,0.271855,0.000369,0.000485,0.000672,0.001557,1
0.008717,0.027174,0.00084,0.003711,0.200422,0.575693,0.00019,0.000909,0.001518,0.004671,1
0.007472,0.327899,0.008799,0.048405,0.159283,0.594883,0.000055,0.007814,0.016975,0.06322,1
0.008717,0.076087,0.002341,0.009996,0.168776,0.702559,0.000081,0.002181,0.005225,0.015883,1
0.008717,0.052536,0.001618,0.00697,0.190928,0.821962,0.000048,0.001666,0.004184,0.013703,1
0.007472,0.009058,0.000243,0.001583,0.447257,0.873134,0.000166,0.000575,0.00065,0.003114,1
0.007472,0.028986,0.000778,0.00451,0.361814,0.767591,0.000164,0.001393,0.001864,0.007786,1
0.004981,0.012681,0.000229,0.002967,0.578059,0.973348,0.000238,0.000697,0.000694,0.003114,1
0.008717,0.047101,0.001452,0.006272,0.164557,0.842217,0.000091,0.001333,0.003837,0.009343,1
0.007472,0.076087,0.002042,0.011427,0.204641,0.943497,0.000065,0.002211,0.006027,0.017129,1
0.007472,0.057971,0.001556,0.008765,0.305907,0.837953,0.000198,0.002362,0.004097,0.012146,1
0.007472,0.018116,0.000486,0.002913,0.315401,0.958422,0.000071,0.000787,0.001453,0.005917,1
0.007472,0.04529,0.001215,0.006903,0.316456,1,0.000073,0.001908,0.003794,0.014326,1
0.007472,0.054348,0.001458,0.008235,0.236287,0.773987,0.00005,0.001787,0.003555,0.014637,1
0.007472,0.065217,0.00175,0.009831,0.266878,1,0.000093,0.002362,0.005463,0.016506,1
0.007472,0.018116,0.000486,0.002913,0.329114,1,0.000067,0.000818,0.001518,0.006229,1
0.009963,0.097826,0.003389,0.011367,0.218354,0.679104,0.000095,0.003847,0.007349,0.026783,1
0.007472,0.023551,0.000632,0.003711,0.300633,0.978678,0.000168,0.000969,0.001929,0.005294,1
0.006227,0.005435,0.000118,0.001229,0.42827,1,0.000242,0.000303,0.000369,0.001246,1
0.007472,0.023551,0.000632,0.003711,0.343882,1,0.000192,0.00109,0.001973,0.005606,1
0.006227,0.028986,0.00066,0.005263,0.28692,1,0.000065,0.000969,0.00206,0.007474,1
0.009963,0.038043,0.001327,0.004538,0.184599,0.929638,0.000123,0.001333,0.003859,0.008409,1
0.007472,0.027174,0.000729,0.004244,0.265823,0.952026,0.000026,0.001,0.002168,0.009031,1
0.009963,0.086957,0.003014,0.010125,0.179325,0.666311,0.000055,0.002938,0.006417,0.023669,1
0.007472,0.076087,0.002042,0.011427,0.207806,0.794243,0.000059,0.002241,0.005116,0.017751,1
0.004981,0.009058,0.00016,0.002222,0.261603,1,0.000161,0.000242,0.000499,0.001246,1
0.007472,0.028986,0.000778,0.00451,0.317511,0.776119,0.000113,0.001242,0.001886,0.008097,1
0.011208,0.014493,0.000576,0.001663,0.179325,1,0.00005,0.000575,0.001799,0.004671,1
0.008717,0.009058,0.000285,0.001384,0.275316,0.80064,0.000178,0.000424,0.000694,0.00218,1
0.007472,0.047101,0.001264,0.00717,0.028481,0.120469,0.000303,0.000424,0.000564,0.001557,1
0.007472,0.077899,0.00209,0.011693,0.175105,0.716418,0.000052,0.001999,0.004748,0.016194,1
0.007472,0.025362,0.000681,0.003978,0.186709,0.878465,0.000121,0.000697,0.001864,0.00436,1
0.007472,0.030797,0.000826,0.004775,0.330169,0.948827,0.000107,0.001363,0.00245,0.009031,1
0.009963,0.083333,0.002889,0.009711,0.239451,0.757996,0.000107,0.003544,0.006938,0.023669,1
0.009963,0.052536,0.001827,0.006194,0.229958,0.782516,0.000081,0.002181,0.004509,0.015883,1
0.004981,0.032609,0.000611,0.007063,0.411392,0.932836,0.000101,0.001242,0.001778,0.008409,1
0.007472,0.056159,0.001507,0.008499,0.227848,0.818763,0.000057,0.001787,0.003881,0.014326,1
0.007472,0.021739,0.000583,0.003445,0.246835,0.988273,0.000147,0.000757,0.001799,0.00436,1
0.007472,0.018116,0.000486,0.002913,0.246835,0.902985,0.000059,0.000636,0.001366,0.004983,1
0.007472,0.023551,0.000632,0.003711,0.170886,0.771855,0.000022,0.000606,0.001518,0.005606,1
0.007472,0.039855,0.00107,0.006106,0.305907,0.768657,0.000091,0.001636,0.00258,0.011523,1
0.007472,0.01087,0.000292,0.001849,0.290084,1,0.000067,0.000454,0.000911,0.003426,1
0.006227,0.048913,0.001118,0.008678,0.334388,0.765458,0.000155,0.001848,0.002688,0.010589,1
0.004981,0.01087,0.000194,0.002594,0.517932,1,0.000224,0.000545,0.000607,0.002491,1
0.007472,0.047101,0.001264,0.00717,0.246835,1,0.000065,0.001605,0.003946,0.012457,1
0.007472,0.041667,0.001118,0.006373,0.202532,0.759062,0.000093,0.001212,0.002667,0.008409,1
0.011208,0.057971,0.002243,0.006132,0.137131,0.535181,0.000081,0.001787,0.003881,0.01308,1
0.007472,0.018116,0.000486,0.002913,0.329114,0.930704,0.000081,0.000818,0.001409,0.005917,1
0.006227,0.016304,0.000368,0.003091,0.279536,0.840085,0.000038,0.000545,0.000954,0.004671,1
0.008717,0.077899,0.002396,0.010229,0.244726,0.651386,0.000087,0.002999,0.004986,0.021489,1
0.007472,0.070652,0.001896,0.010628,0.273207,0.934968,0.000087,0.002605,0.00555,0.018686,1
0.007472,0.018116,0.000486,0.002913,0.342827,0.972281,0.000123,0.000848,0.001474,0.005294,1
0.006227,0.018116,0.00041,0.0034,0.296414,0.773987,0.000095,0.000636,0.000976,0.00436,1
0.007472,0.081522,0.002188,0.012224,0.318565,0.993603,0.000093,0.003423,0.006786,0.02398,1
0.007472,0.027174,0.000729,0.004244,0.218354,1,0.000216,0.000848,0.002276,0.004049,1
0.007472,0.018116,0.000486,0.002913,0.260549,0.6258,0.000155,0.000666,0.000932,0.003737,1
0.007472,0.032609,0.000875,0.005041,0.301688,0.815565,0.000135,0.001333,0.002233,0.008097,1
0.009963,0.072464,0.002514,0.008471,0.222574,0.726013,0.000083,0.002908,0.005788,0.021177,1
0.009963,0.04529,0.001577,0.005367,0.25211,0.78145,0.000149,0.002029,0.003881,0.011834,1
0.004981,0.048913,0.000924,0.010415,0.283755,0.946695,0.000091,0.001333,0.002732,0.009343,1
0.007472,0.077899,0.00209,0.011693,0.123418,0.418977,0.000117,0.001545,0.002883,0.009966,1
0.006227,0.032609,0.000743,0.005885,0.25,0.775053,0.000077,0.000969,0.001799,0.007163,1
0.007472,0.065217,0.00175,0.009831,0.242616,0.75693,0.000071,0.002181,0.004184,0.016506,1
0.009963,0.085145,0.002952,0.009918,0.216245,0.720682,0.000083,0.003332,0.006764,0.024291,1
0.009963,0.153986,0.005327,0.017782,0.167722,0.485075,0.000059,0.004907,0.00852,0.038929,1
0.008717,0.056159,0.001729,0.007436,0.163502,0.783582,0.000046,0.001575,0.004271,0.01308,1
0.009963,0.043478,0.001514,0.00516,0.207806,0.905117,0.000103,0.001666,0.004293,0.011211,1
0.007472,0.016304,0.000438,0.002648,0.276371,1,0.000059,0.000636,0.001366,0.004983,1
0.009963,0.097826,0.003389,0.011367,0.214135,0.676972,0.000077,0.003786,0.007328,0.028029,1
0.009963,0.074275,0.002577,0.008678,0.154008,0.534115,0.00003,0.002241,0.004466,0.019931,1
0.009963,0.074275,0.002577,0.008678,0.193038,0.576759,0.000075,0.002665,0.004791,0.019931,1
0.007472,0.039855,0.00107,0.006106,0.416667,1,0.000192,0.00215,0.003339,0.011211,1
0.007472,0.054348,0.001458,0.008235,0.265823,0.832623,0.000065,0.001969,0.003816,0.01526,1
0.008717,0.016304,0.000507,0.002315,0.248945,0.80064,0.000129,0.000666,0.001257,0.004049,1
0.007472,0.01087,0.000292,0.001849,0.267932,0.565032,0.00023,0.000424,0.000477,0.001869,1
0.008717,0.032609,0.001007,0.00441,0.348101,0.705757,0.000188,0.001726,0.002233,0.009031,1
0.006227,0.01087,0.000243,0.00216,0.49789,1,0.000202,0.000636,0.000759,0.003114,1
0.008717,0.019928,0.000618,0.00278,0.373418,0.877399,0.000236,0.001151,0.001691,0.005294,1
0.008717,0.016304,0.000507,0.002315,0.419831,0.987207,0.000143,0.00106,0.001561,0.006229,1
0.006227,0.012681,0.000285,0.002469,0.516878,0.933902,0.000202,0.000757,0.000824,0.003737,1
0.008717,0.043478,0.00134,0.005806,0.351266,0.589552,0.000353,0.002302,0.002515,0.008409,1
0.008717,0.061594,0.001896,0.008134,0.412447,0.995736,0.00023,0.003725,0.005897,0.017751,1
0.008717,0.063406,0.001952,0.008367,0.42827,0.955224,0.000214,0.003968,0.005832,0.01962,1
0.011208,0.018116,0.000715,0.002035,0.444093,1,0.000299,0.001545,0.002233,0.006229,1
0.008717,0.021739,0.000674,0.003013,0.503165,0.784648,0.000382,0.001636,0.001648,0.005606,1
0.008717,0.032609,0.001007,0.00441,0.368143,0.978678,0.000196,0.001817,0.003079,0.009343,1
0.006227,0.027174,0.000618,0.004954,0.462025,0.933902,0.00023,0.001393,0.001799,0.00654,1
0.011208,0.028986,0.001132,0.003153,0.348101,1,0.000285,0.001938,0.003534,0.008097,1
0.019925,0.014493,0.001014,0.000972,0.165612,0.463753,0.000178,0.000939,0.001496,0.004983,5
0.008717,0.032609,0.001007,0.00441,0.333333,0.684435,0.000268,0.001666,0.002168,0.007163,1
0.008717,0.039855,0.001229,0.005341,0.300633,0.768657,0.00019,0.001848,0.00297,0.009654,1
0.064757,0.085145,0.01762,0.001674,0.110759,0.220682,0.001381,0.012085,0.014699,0.015571,5
0.008717,0,0.000007,0.00022,1,1,0.001413,0.000212,0.000022,0,4
0.006227,0.009058,0.000201,0.001849,0.50211,0.911514,0.000438,0.000545,0.000564,0.001557,1
0.012453,0.018116,0.000792,0.001849,0.35443,0.80597,0.00025,0.001393,0.001995,0.006229,1
0.011208,0.014493,0.000576,0.001663,0.308017,0.881663,0.000367,0.000909,0.001583,0.003114,1
0.008717,0.048913,0.001507,0.006505,0.378692,0.995736,0.000186,0.002756,0.004683,0.014637,1
0.006227,0.030797,0.000701,0.005574,0.511603,0.979744,0.000331,0.001726,0.002146,0.00654,1
0.011208,0.48913,0.018773,0.050453,0.197257,0.589552,0.00019,0.019566,0.03601,0.103395,1
0.008717,0.036232,0.001118,0.004875,0.404008,1,0.000196,0.002181,0.00349,0.011211,1
0.009963,0.043478,0.001514,0.00516,0.2827,0.687633,0.000252,0.00215,0.003295,0.009654,1
0.008717,0.019928,0.000618,0.00278,0.39557,0.922175,0.000212,0.001212,0.001778,0.005917,1
0.008717,0.043478,0.00134,0.005806,0.488397,0.802772,0.000331,0.003089,0.003382,0.011834,1
0.009963,0.027174,0.000951,0.003298,0.348101,0.726013,0.00026,0.001636,0.002168,0.007163,1
0.012453,0.269928,0.011411,0.02538,0.14135,0.502132,0.000214,0.009268,0.018905,0.046092,1
0.008717,0.005435,0.000174,0.000918,0.439873,0.700426,0.000807,0.000424,0.000347,0.000623,1
0.008717,0.047101,0.001452,0.006272,0.404008,0.960554,0.00023,0.002817,0.004358,0.013391,1
0.011208,0.043478,0.001688,0.004643,0.35865,0.795309,0.000305,0.002938,0.004228,0.011834,1
0.012453,0.490942,0.020731,0.046034,0.243671,0.683369,0.000196,0.025624,0.045441,0.133915,1
0.008717,0.01087,0.00034,0.001616,0.378692,0.866738,0.00022,0.000666,0.000911,0.003114,1
0.012453,0.442029,0.018668,0.041464,0.21097,0.817697,0.000174,0.020505,0.048302,0.11336,1
0.008717,0.01087,0.00034,0.001616,0.397679,1,0.000238,0.000697,0.001062,0.003114,1
0.011208,0.056159,0.002174,0.005946,0.301688,0.803838,0.000168,0.003241,0.005507,0.018063,1
0.004981,0.01087,0.000194,0.002594,0.578059,0.878465,0.000505,0.000606,0.00052,0.001557,1
0.011208,0.11413,0.004396,0.011905,0.144515,0.360341,0.000226,0.003635,0.005398,0.01744,1
0.012453,0.025362,0.001097,0.002527,0.316456,0.883795,0.000216,0.001726,0.003035,0.008409,1
0.009963,0.04529,0.001577,0.005367,0.305907,0.809168,0.000273,0.002393,0.004011,0.010277,1
0.009963,0.019928,0.000701,0.002469,0.46308,0.881663,0.000285,0.001575,0.001929,0.00654,1
0.011208,0.096014,0.003702,0.010043,0.281646,0.812367,0.000168,0.005179,0.009496,0.028963,1
0.008717,0.068841,0.002118,0.009065,0.242616,0.730277,0.000202,0.002635,0.0049,0.013391,1
0.008717,0.025362,0.000785,0.003479,0.401899,0.600213,0.000351,0.001545,0.001474,0.005606,1
0.011208,0.043478,0.001688,0.004643,0.291139,0.816631,0.000212,0.002453,0.004336,0.012146,1
0.008717,0.048913,0.001507,0.006505,0.373418,0.76226,0.000216,0.002726,0.003621,0.013391,1
0.011208,0.019928,0.000785,0.002222,0.367089,0.928571,0.00026,0.001424,0.002276,0.006229,1
0.008717,0.021739,0.000674,0.003013,0.380802,1,0.000192,0.001272,0.002103,0.00654,1
0.013699,0.471014,0.021703,0.04049,0.163502,0.535181,0.000164,0.019627,0.038178,0.11118,1
0.008717,0.012681,0.000396,0.001849,0.357595,1,0.000303,0.000727,0.001236,0.002803,1
0.011208,0.027174,0.001063,0.002967,0.340717,0.753731,0.00023,0.001787,0.002515,0.008409,1
0.011208,0.032609,0.001271,0.003525,0.261603,0.898721,0.000137,0.001696,0.003577,0.010277,1
0.011208,0.01087,0.000438,0.001291,0.32173,0.862473,0.000218,0.000727,0.001171,0.003426,1
0.004981,0.01087,0.000194,0.002594,0.427215,1,0.000091,0.000454,0.000607,0.003114,1
0.008717,0.13587,0.004174,0.017678,0.276371,0.691898,0.000176,0.005755,0.009214,0.031454,1
0.011208,0.056159,0.002174,0.005946,0.267932,0.773987,0.000139,0.002938,0.005312,0.017751,1
0.007472,0.012681,0.00034,0.002115,0.453586,1,0.000252,0.000787,0.001062,0.003426,1
0.007472,0.01087,0.000292,0.001849,0.56962,0.95629,0.000287,0.000848,0.000867,0.003426,1
0.007472,0.001812,0.000049,0.00052,0.698312,0.695096,0.001817,0.000273,0.000065,0,1
0.011208,0.128623,0.004952,0.013395,0.253165,0.644989,0.000164,0.00633,0.010255,0.035814,1
0.011208,0.269928,0.010369,0.02792,0.21097,0.557569,0.000216,0.011419,0.018883,0.05668,1
0.009963,0.023551,0.000826,0.002885,0.238397,1,0.000214,0.00103,0.00258,0.004983,1
0.011208,0.039855,0.001549,0.00427,0.229958,0.624733,0.000202,0.001848,0.003079,0.009343,1
0.003736,0.016304,0.000229,0.004643,0.578059,0.78678,0.000606,0.000697,0.000542,0.001557,1
0.007472,0.03442,0.000924,0.005307,0.389241,0.817697,0.000295,0.001757,0.002363,0.007163,1
0.011208,0.26087,0.010022,0.026989,0.227848,0.730277,0.000168,0.011752,0.023327,0.066023,1
0.006227,0.014493,0.000326,0.00278,0.335443,0.703625,0.000202,0.000575,0.000694,0.002803,1
0.009963,0.074275,0.002577,0.008678,0.274262,0.881663,0.000196,0.003544,0.007133,0.018374,1
0.008717,0.056159,0.001729,0.007436,0.340717,0.787846,0.00021,0.002877,0.004293,0.014326,1
0.009963,0.070652,0.002452,0.008263,0.308017,0.662047,0.000216,0.003725,0.005181,0.018374,1
0.012453,0.195652,0.008279,0.01844,0.191983,0.594883,0.000186,0.008481,0.015956,0.045157,1
0.008717,0.070652,0.002174,0.009298,0.314346,0.899787,0.000164,0.003362,0.006135,0.018997,1
0.011208,0.101449,0.00391,0.010602,0.28903,0.67484,0.000198,0.005603,0.008433,0.028963,1
0.007472,0.03442,0.000924,0.005307,0.427215,0.847548,0.000295,0.001908,0.00245,0.007786,1
0.004981,0.001812,0.000021,0.000732,0.683544,0.680171,0.001211,0.000182,0,0,1
0.006227,0.04529,0.001035,0.008056,0.492616,0.952026,0.000252,0.002423,0.003079,0.0109,1
0.008717,0.014493,0.000451,0.002082,0.325949,0.807036,0.000147,0.000757,0.001127,0.00436,1
0.008717,0.07971,0.002452,0.010462,0.258439,0.535181,0.000178,0.003211,0.004249,0.01744,1
0.011208,0.027174,0.001063,0.002967,0.413502,1,0.000246,0.00212,0.003317,0.009654,1
0.011208,0.132246,0.005091,0.013767,0.264768,0.688699,0.000236,0.006754,0.011208,0.031766,1
0.008717,0.052536,0.001618,0.00697,0.257384,0.853945,0.00022,0.00212,0.004336,0.010277,1
0.011208,0.03442,0.00134,0.003711,0.2827,0.584222,0.000228,0.001908,0.002493,0.009031,1
0.011208,0.061594,0.002382,0.006505,0.273207,0.701493,0.000178,0.003271,0.005312,0.017751,1
0.012453,0.11413,0.004841,0.010821,0.208861,0.570362,0.000202,0.0053,0.008954,0.027094,1
0.011208,0.057971,0.002243,0.006132,0.305907,0.922175,0.000133,0.003392,0.006482,0.020866,1
0.007472,0.007246,0.000194,0.001317,0.457806,0.939232,0.000656,0.000485,0.000564,0.000934,1
0.004981,0.023551,0.000438,0.005201,0.5327,0.862473,0.000361,0.001151,0.001171,0.004049,1
0.006227,0.019928,0.000451,0.003711,0.340717,0.955224,0.000188,0.000787,0.001344,0.004049,1
0.004981,0.03442,0.000646,0.007436,0.514768,0.946695,0.000273,0.001605,0.001908,0.006851,1
0.008717,0.009058,0.000285,0.001384,0.340717,0.889126,0.000161,0.000515,0.00078,0.002803,1
0.008717,0.019928,0.000618,0.00278,0.362869,0.966951,0.000164,0.001121,0.001864,0.006229,1
0.007472,0.03442,0.000924,0.005307,0.434599,1,0.00025,0.001938,0.002883,0.00872,1
0.006227,0.016304,0.000368,0.003091,0.454641,0.928571,0.000216,0.000848,0.001062,0.004049,1
0.007472,0.072464,0.001945,0.010894,0.31962,0.847548,0.000172,0.003059,0.005181,0.016817,1
0.008717,0.030797,0.000951,0.004177,0.407173,0.977612,0.000351,0.001878,0.002905,0.006851,1
0.008717,0.021739,0.000674,0.003013,0.320675,0.938166,0.000153,0.00109,0.001973,0.006229,1
0.009963,0.005435,0.000201,0.000814,0.413502,1,0.001413,0.000454,0.000629,0.000311,1
0.012453,0.471014,0.019891,0.044172,0.209916,0.638593,0.000202,0.021838,0.040996,0.112115,1
0.012453,0.315217,0.013321,0.029613,0.166667,0.433902,0.000198,0.012236,0.019403,0.063532,1
0.008717,0.088768,0.002729,0.011626,0.343882,0.909382,0.000141,0.004543,0.007783,0.027406,1
0.007472,0.030797,0.000826,0.004775,0.438819,1,0.000365,0.001757,0.00258,0.006229,1
0.008717,0.057971,0.001785,0.007669,0.405063,0.878465,0.00018,0.003453,0.004921,0.018686,1
0.009963,0.074275,0.002577,0.008678,0.287975,0.811301,0.000143,0.003695,0.006591,0.022111,1
0.008717,0.007246,0.000229,0.001151,0.498945,1,0.000404,0.000606,0.000715,0.001869,1
