@relation phoneme-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Aa numeric
@attribute Ao numeric
@attribute Dcl numeric
@attribute Iy numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.400895,0.411919,0.787137,0.655321,0.144392,1
0.56363,0.430324,0.446635,0.309961,0.647015,0
0.312726,0.317616,0.545599,0.738371,0.320759,0
0.320647,0.324102,0.556153,0.829135,0.108668,1
0.365421,0.491674,0.701912,0.62083,0.194604,1
0.329947,0.29851,0.486858,0.751078,0.662753,1
0.691924,0.552673,0.292115,0.583617,0.249563,0
0.43172,0.612621,0.505177,0.549353,0.465651,1
0.312726,0.316389,0.514735,0.358747,0.320759,1
0.343723,0.360561,0.887097,0.186068,0.443917,1
0.450663,0.62489,0.274194,0.414795,0.287035,0
0.842432,0.35092,0.52489,0.312911,0.300025,0
0.3575,0.4461,0.661091,0.553665,0.227829,1
0.260375,0.512182,0.782756,0.521216,0.237822,0
0.534183,0.482559,0.456989,0.325845,0.298776,0
0.460823,0.703944,0.511748,0.552303,0.255059,0
0.647322,0.519544,0.511549,0.320399,0.35998,0
0.388324,0.680806,0.638789,0.489902,0.320759,0
0.345617,0.742331,0.267622,0.315634,0.371971,0
0.368865,0.660123,0.2728,0.307465,0.291531,0
0.410883,0.803856,0.258463,0.307692,0.35998,0
0.335629,0.482033,0.665273,0.254595,0.262553,0
0.35285,0.373006,0.506372,0.629907,0.656508,1
0.318581,0.432077,0.682597,0.255276,0.320759,0
0.363871,0.371253,0.166866,0.0742,0.202598,0
0.411744,0.375811,0.765432,0.204674,0.149888,1
0.556742,0.533392,0.297093,0.457,0.645016,0
0.349061,0.7078,0.509956,0.428409,0.368474,0
0.343895,0.342331,0.894066,0.579759,0.451162,1
0.338213,0.391411,0.803664,0.220558,0.227829,1
0.872568,0.348291,0.550378,0.303835,0.297027,0
0.31462,0.324102,0.538431,0.754482,0.320759,1
0.317892,0.342507,0.453405,0.425459,0.549338,1
0.353022,0.441367,0.488053,0.295893,0.290282,0
0.340796,0.473269,0.589407,0.461538,0.320759,0
0.416738,0.320596,0.536241,0.817336,0.180115,0
0.467367,0.318843,0.71366,0.550942,0.260804,1
0.793697,0.323926,0.614496,0.283867,0.285286,0
0.34424,0.38142,0.697332,0.220558,0.447414,1
0.309971,0.321648,0.458383,0.775584,0.320759,1
0.32237,0.357756,0.468538,0.438847,0.545591,1
0.520406,0.434706,0.44325,0.442932,0.222083,0
0.366971,0.373357,0.750498,0.185387,0.451411,1
0.396418,0.320947,0.820589,0.560472,0.212091,1
0.338557,0.448028,0.815213,0.558203,0.239321,0
0.339074,0.428396,0.892473,0.20649,0.238821,0
0.349234,0.34759,0.529869,0.83912,0.765176,1
0.271913,0.419106,0.926523,0.177672,0.320759,0
0.422766,0.812621,0.269614,0.416383,0.282788,0
0.771655,0.395968,0.42274,0.398911,0.276543,0
0.334941,0.294829,0.511151,0.797595,0.667749,1
0.42156,0.435933,0.521904,0.56206,0.525856,1
0.42311,0.482559,0.481282,0.411391,0.375718,0
0.34424,0.577564,0.570291,0.554345,0.214339,0
0.429826,0.622086,0.275986,0.276605,0.688733,0
0.345101,0.330938,0.604938,0.531654,0.320759,1
0.404856,0.646275,0.262843,0.424779,0.357732,0
0.267436,0.476775,0.676225,0.235534,0.320759,0
0.374892,0.416827,0.670848,0.742001,0.197352,1
0.341484,0.40929,0.80008,0.155661,0.320759,0
0.33098,0.333742,0.483871,0.763558,0.035224,1
0.893577,0.298861,0.33871,0.343317,0.308519,0
0.325297,0.296231,0.46814,0.179714,0.704721,0
0.324953,0.323401,0.504182,0.181076,0.789658,0
0.759084,0.327257,0.334528,0.339687,0.355483,0
0.324436,0.355653,0.53405,0.780349,0.320759,1
0.394007,0.310079,0.801274,0.643522,0.638021,1
0.34579,0.445399,0.471724,0.428409,0.320759,0
0.355089,0.731814,0.243329,0.468346,0.494129,0
0.392974,0.802629,0.26125,0.518039,0.258306,0
0.339762,0.461525,0.825169,0.240073,0.450412,0
0.632512,0.492375,0.299482,0.409122,0.295528,0
0.365421,0.809991,0.26145,0.312684,0.287534,0
0.412089,0.58142,0.301274,0.399365,0.292281,0
0.482004,0.658195,0.283751,0.320399,0.29278,0
0.339074,0.495004,0.80446,0.193783,0.462153,0
0.376787,0.822436,0.274393,0.440436,0.49288,0
0.536938,0.540403,0.287535,0.328795,0.320759,0
0.328569,0.461525,0.732178,0.180849,0.18661,0
0.606337,0.483611,0.466149,0.436578,0.483387,0
0.745307,0.380719,0.443051,0.426594,0.496378,0
0.32633,0.502016,0.624054,0.490583,0.320759,0
0.54641,0.630149,0.29092,0.401861,0.275543,0
0.341657,0.573532,0.73417,0.496937,0.320759,0
0.493542,0.474847,0.742732,0.518947,0.414439,1
0.373515,0.788606,0.253286,0.307465,0.282538,0
0.399518,0.529711,0.24771,0.306104,0.28004,0
0.835371,0.327257,0.408204,0.40776,0.305521,0
0.599449,0.582296,0.291318,0.327207,0.294529,0
0.454968,0.562138,0.59777,0.521897,0.501874,0
0.334596,0.393339,0.23178,0.865441,0.051461,1
0.36146,0.377038,0.875548,0.203086,0.475893,0
0.472878,0.673269,0.535245,0.543,0.2673,1
0.33253,0.627169,0.272003,0.431813,0.274794,0
0.331324,0.420508,0.819793,0.190833,0.206845,0
0.53315,0.584926,0.306053,0.323349,0.287534,0
0.495781,0.465381,0.317005,0.337645,0.304771,0
0.313587,0.333392,0.555556,0.572725,0.320759,1
0.853453,0.432603,0.433891,0.422056,0.353735,0
0.254693,0.761262,0.239347,0.283867,0.278041,0
0.346823,0.628046,0.569096,0.486726,0.388708,0
0.385569,0.524628,0.748307,0.683458,0.21309,1
0.942483,0.178966,0.337515,0.339006,0.304522,0
0.311004,0.255741,0.33413,0.465396,0.543592,1
0.332185,0.311832,0.467145,0.692081,0.582063,0
0.400551,0.643295,0.273596,0.310642,0.290782,0
0.361805,0.639614,0.293907,0.321534,0.297527,0
0.409678,0.66766,0.249502,0.309281,0.292031,0
0.378336,0.68589,0.247312,0.425006,0.275793,0
0.332702,0.693076,0.499801,0.721125,0.20035,0
0.375753,0.605259,0.7499,0.248922,0.259306,0
0.833305,0.356004,0.411788,0.566372,0.264052,0
0.641639,0.503769,0.310434,0.33946,0.342743,0
0.463578,0.606486,0.30446,0.324257,0.29328,0
0.319442,0.368098,0.72043,0.602904,0.458906,0
0.312726,0.288344,0.448626,0.519401,0.646515,0
0.31617,0.270114,0.410195,0.460858,0.532351,1
0.907181,0.18177,0.394265,0.342637,0.309768,0
0.714655,0.445048,0.330745,0.340368,0.341244,0
0.420355,0.731113,0.549582,0.474926,0.471147,0
0.56053,0.593164,0.279371,0.423644,0.532601,0
0.546065,0.468186,0.451414,0.393919,0.264302,0
0.354744,0.681332,0.229391,0.229862,0.662753,0
0.31462,0.371078,0.788331,0.164965,0.320759,0
0.460134,0.575285,0.273596,0.425686,0.388459,0
0.355433,0.559159,0.88192,0.221466,0.258806,0
0.798347,0.370727,0.337515,0.37985,0.335998,0
0.504391,0.507625,0.469534,0.434082,0.391956,0
0.831755,0.327257,0.403027,0.343544,0.311267,0
0.565869,0.628046,0.292911,0.403222,0.264801,0
0.408817,0.438387,0.705098,0.499887,0.269548,0
0.374204,0.420508,0.820789,0.605627,0.548089,1
0.446358,0.50149,0.305854,0.331972,0.303522,0
0.322714,0.312007,0.556153,0.744724,0.170622,0
0.42311,0.753199,0.271207,0.31518,0.358481,0
0.385397,0.378791,0.835125,0.195371,0.503123,1
0.322197,0.429273,0.677618,0.252099,0.269798,0
0.55037,0.606135,0.292115,0.291355,0.50712,0
0.388497,0.448379,0.661489,0.259814,0.634024,1
0.574135,0.319018,0.386898,0.386431,0.277542,0
0.355261,0.309728,0.751493,0.587928,0.500375,1
0.374204,0.738826,0.273795,0.308373,0.281289,0
0.329086,0.490798,0.728992,0.520762,0.320759,0
0.599621,0.370377,0.332935,0.384842,0.340994,0
0.281729,0.32007,0.511151,0.717268,0.072945,1
0.331841,0.405609,0.86141,0.167688,0.474644,0
0.723782,0.313409,0.404819,0.397322,0.304522,0
0.504563,0.507625,0.469534,0.434082,0.391956,0
0.365077,0.342857,0.825169,0.195598,0.549838,1
0.308249,0.289395,0.419952,0.464942,0.223083,0
0.312209,0.304294,0.439068,0.584298,0.593055,0
0.437748,0.69553,0.271406,0.41071,0.290032,0
0.406578,0.524452,0.577857,0.274563,0.281039,1
0.446358,0.337774,0.639785,0.676197,0.668499,1
0.489237,0.71674,0.539227,0.440209,0.320759,0
0.361288,0.542682,0.660494,0.240526,0.250312,0
0.375237,0.671166,0.243728,0.43204,0.283288,0
0.449113,0.389658,0.576464,0.571364,0.263303,1
0.444464,0.45872,0.706691,0.607897,0.529103,1
0.714999,0.195618,0.407208,0.396415,0.305521,0
0.643878,0.311481,0.390482,0.378262,0.338746,0
0.539866,0.672393,0.57945,0.310642,0.29303,1
0.473911,0.681157,0.293509,0.325391,0.363977,0
0.647322,0.468186,0.320589,0.335376,0.305521,0
0.317376,0.328309,0.487256,0.610619,0.457657,1
0.397107,0.587379,0.834329,0.219197,0.24032,0
0.817289,0.403856,0.318001,0.390969,0.382213,0
0.364043,0.648729,0.550378,0.474699,0.256308,0
0.339762,0.413146,0.664675,0.538462,0.423432,0
0.54882,0.504996,0.510155,0.427956,0.404946,0
0.331152,0.296933,0.476503,0.764693,0.696228,1
0.268814,0.32007,0.498009,0.721125,0.063702,1
0.407267,0.666608,0.486659,0.66712,0.229578,0
0.360599,0.398948,0.821784,0.701611,0.191856,0
0.334596,0.428221,0.716049,0.228273,0.320759,0
0.344412,0.357932,0.518519,0.864988,0.033975,1
0.362149,0.29518,0.735564,0.615838,0.139895,1
0.47305,0.686415,0.273994,0.295893,0.556083,0
0.462373,0.527783,0.307845,0.325618,0.348988,0
0.419149,0.643821,0.585026,0.280236,0.278291,0
0.445152,0.290096,0.730785,0.529158,0.417437,1
0.319442,0.448554,0.473317,0.596324,0.590307,1
0.402618,0.776687,0.259458,0.302246,0.289533,0
0.334941,0.360035,0.58642,0.753347,0.125656,1
0.21939,0.102717,0.571286,0.238484,0.240819,1
0.389874,0.702366,0.551573,0.531881,0.501124,1
0.328052,0.366696,0.221625,0.849104,0.085936,1
0.417772,0.706047,0.588212,0.453143,0.274794,0
0.314965,0.330061,0.624652,0.569322,0.217587,0
0.348545,0.357406,0.510554,0.792149,0.09393,1
0.326675,0.410517,0.485663,0.621057,0.320759,1
0.403479,0.675898,0.553166,0.454731,0.375219,0
0.692268,0.451534,0.428515,0.39528,0.302023,0
0.388669,0.669763,0.278773,0.428863,0.616787,0
0.311521,0.336547,0.610315,0.612435,0.209343,0
0.333046,0.365469,0.502389,0.599274,0.320759,1
0.513863,0.53234,0.299084,0.415248,0.275543,0
0.469606,0.376337,0.577459,0.600182,0.437922,1
0.393318,0.733918,0.518319,0.59587,0.22608,0
0.327019,0.411394,0.553763,0.621057,0.320759,0
0.387463,0.814549,0.242334,0.50624,0.539345,0
0.480971,0.515162,0.290123,0.478784,0.448414,0
0.329602,0.462226,0.719833,0.223281,0.259805,0
0.347167,0.447152,0.570689,0.470842,0.18611,0
0.40675,0.497984,0.728395,0.508736,0.263552,0
0.307388,0.284487,0.421744,0.484003,0.320759,0
0.650594,0.42454,0.33413,0.380077,0.341744,0
0.337179,0.298861,0.58642,0.668255,0.124906,1
0.483382,0.501139,0.295699,0.333106,0.300525,0
0.350095,0.30745,0.552569,0.847061,0.121909,0
0.396074,0.371253,0.762445,0.525074,0.407694,0
0.72206,0.289045,0.443051,0.336964,0.303273,0
0.462717,0.579141,0.276782,0.716814,0.20035,0
0.327191,0.352498,0.476503,0.85455,0.061204,1
0.412089,0.648203,0.246316,0.429544,0.36048,0
0.332013,0.380719,0.740741,0.231677,0.247315,0
0.373687,0.755653,0.256472,0.588382,0.233075,0
0.39263,0.827344,0.22043,0.451781,0.278291,0
0.307043,0.283611,0.42035,0.48128,0.320759,0
0.56983,0.612095,0.265034,0.234627,0.320759,0
0.923024,0.306748,0.43409,0.440889,0.29328,0
0.338557,0.454864,0.796695,0.175176,0.320759,0
0.346995,0.446801,0.800279,0.221466,0.211591,0
0.368693,0.337073,0.815014,0.568187,0.471147,1
0.368865,0.403681,0.783751,0.23803,0.224082,0
0.333735,0.390184,0.649542,0.838212,0.320759,0
0.486654,0.676599,0.2955,0.400272,0.29328,0
0.935251,0.341805,0.329152,0.339914,0.30652,0
0.602893,0.324628,0.39546,0.412299,0.289783,0
0.274841,0.299737,0.274194,0.511459,0.531851,1
0.365765,0.648904,0.562923,0.477422,0.518611,0
0.338213,0.436459,0.727997,0.242569,0.262553,0
0.345445,0.336547,0.597372,0.541411,0.571821,1
0.918202,0.360911,0.330546,0.340141,0.30677,0
0.724815,0.284137,0.398049,0.407307,0.303772,0
0.517307,0.422261,0.423935,0.389834,0.34674,0
0.42621,0.523576,0.55456,0.461312,0.382213,0
0.621664,0.452235,0.321187,0.336737,0.305271,0
0.397279,0.517967,0.777778,0.516224,0.259056,1
0.510074,0.599474,0.280566,0.40708,0.362228,0
0.488548,0.3383,0.70231,0.503063,0.255808,1
0.44808,0.727783,0.280765,0.319946,0.288783,0
0.342001,0.475548,0.607129,0.464942,0.389958,0
0.354744,0.405083,0.645161,0.593374,0.229828,1
0.39263,0.787555,0.240143,0.446335,0.277542,0
0.343551,0.562664,0.589805,0.549353,0.212341,0
0.499053,0.628396,0.497013,0.253914,0.517112,0
0.319959,0.325679,0.550976,0.71636,0.188109,0
0.395385,0.735495,0.275587,0.41366,0.369723,0
0.768039,0.281507,0.399841,0.406399,0.302023,0
0.33253,0.327432,0.501593,0.717041,0.320759,1
0.413983,0.405784,0.699124,0.694577,0.040969,1
0.403823,0.339001,0.69773,0.55548,0.597052,1
0.493026,0.567572,0.491039,0.310869,0.270297,0
0.403306,0.584926,0.68399,0.269117,0.320759,0
0.35285,0.451358,0.806053,0.199909,0.443168,0
0.342518,0.373883,0.724413,0.187202,0.238071,0
0.353367,0.361087,0.795898,0.641706,0.69273,1
0.355605,0.324803,0.845878,0.567052,0.56008,1
0.377648,0.622261,0.603744,0.672793,0.210342,1
0.39263,0.413146,0.787734,0.270025,0.455908,0
0.546065,0.532165,0.563321,0.516451,0.590557,1
0.381436,0.434531,0.554958,0.648287,0.753435,1
0.332013,0.315162,0.69096,0.627411,0.496877,0
0.453246,0.635758,0.265432,0.312911,0.320759,0
0.436025,0.773357,0.243728,0.471523,0.399201,0
0.324608,0.321823,0.5681,0.783526,0.130652,0
0.401929,0.634356,0.539028,0.278648,0.368973,0
0.400207,0.457493,0.616487,0.538008,0.665501,1
0.718615,0.291148,0.404022,0.405945,0.305021,0
0.562769,0.471516,0.44544,0.394146,0.320759,0
0.898398,0.346538,0.437873,0.477876,0.287784,0
0.32633,0.312182,0.51593,0.520536,0.500625,1
0.489237,0.360911,0.39307,0.378716,0.342993,0
0.390391,0.391762,0.654719,0.21897,0.197852,1
0.311693,0.314812,0.508363,0.505559,0.320759,0
0.335802,0.38142,0.480287,0.756524,0.320759,1
0.379542,0.685714,0.248108,0.428863,0.281289,0
0.362494,0.3844,0.726603,0.224643,0.220834,0
0.905976,0.184049,0.398646,0.341275,0.337247,0
0.790253,0.291499,0.3409,0.341729,0.338246,0
0.457896,0.681157,0.265432,0.575675,0.246065,0
0.324436,0.330061,0.469335,0.616519,0.320759,1
0.338385,0.485539,0.528276,0.445201,0.285786,0
0.370759,0.529535,0.659697,0.510098,0.320759,0
0.352506,0.654689,0.487256,0.437486,0.243068,0
0.445152,0.546188,0.617085,0.677785,0.196852,1
0.527639,0.572831,0.295102,0.329476,0.302023,0
0.376614,0.740403,0.252887,0.487406,0.528354,1
0.446358,0.50149,0.420151,0.385523,0.337997,0
0.411572,0.338826,0.709279,0.654867,0.465401,1
0.677458,0.35723,0.441657,0.309961,0.430177,0
0.328397,0.360386,0.574472,0.687316,0.203597,0
0.372826,0.427344,0.527678,0.639664,0.183362,1
0.277079,0.322699,0.535046,0.532562,0.481389,1
0.382469,0.749167,0.559936,0.459723,0.320759,0
0.256415,0.142507,0.482079,0.600408,0.320759,0
0.323919,0.425241,0.524293,0.631722,0.320759,0
0.323919,0.351446,0.606531,0.754708,0.193855,1
0.387463,0.653111,0.674432,0.245745,0.320759,0
0.706044,0.342507,0.400836,0.397776,0.295778,0
0.344584,0.451534,0.926722,0.203313,0.320759,0
0.335629,0.314636,0.589207,0.105514,0.900075,1
0.337524,0.345662,0.516129,0.62673,0.320759,0
0.28259,0.293076,0.478694,0.211709,0.009493,0
0.318925,0.307625,0.531462,0.885183,0.131901,0
0.512141,0.478703,0.441458,0.400726,0.350487,0
0.350439,0.496582,0.821784,0.20354,0.320759,0
0.446874,0.330587,0.626045,0.681189,0.699475,1
0.352161,0.7383,0.233373,0.498979,0.5998,0
0.323231,0.277476,0.330346,0.560926,0.581564,1
0.313415,0.29255,0.477499,0.847742,0.162378,0
0.32633,0.312182,0.51593,0.520536,0.500625,1
0.382297,0.766871,0.560534,0.461538,0.320759,0
0.394524,0.659772,0.566109,0.270933,0.277292,0
0.442397,0.533041,0.463162,0.428636,0.246815,0
0.573618,0.472568,0.308244,0.408214,0.360979,0
0.372654,0.765644,0.254082,0.303835,0.283288,0
0.335457,0.398598,0.773198,0.152031,0.700225,1
0.318409,0.348466,0.452011,0.425913,0.56008,1
0.607026,0.653637,0.296695,0.326299,0.296528,0
0.321853,0.302191,0.498009,0.734059,0.158131,0
0.670914,0.279755,0.465153,0.776492,0.188858,0
0.570174,0.613848,0.584827,0.483095,0.282538,0
0.450663,0.527082,0.477897,0.502383,0.270797,1
0.562252,0.6461,0.290721,0.323349,0.356982,0
0.389874,0.818755,0.242334,0.529158,0.25331,0
0.710866,0.404557,0.421545,0.413206,0.430927,0
0.643878,0.358983,0.413978,0.410483,0.447414,0
0.332013,0.313234,0.687176,0.649648,0.498626,0
0.819012,0.314812,0.595181,0.295439,0.294529,0
0.45359,0.60333,0.716846,0.263218,0.457407,0
0.406406,0.529711,0.560135,0.298843,0.358231,0
0.418977,0.336722,0.763441,0.201498,0.424182,1
0.342345,0.357932,0.573875,0.551396,0.320759,1
0.318064,0.354601,0.711669,0.358747,0.320759,0
0.316342,0.341455,0.635603,0.865668,0.320759,0
0.376442,0.643646,0.663282,0.511686,0.320759,0
0.707078,0.193865,0.406014,0.403676,0.304022,0
0.643878,0.382472,0.396057,0.386885,0.34624,0
0.359566,0.382472,0.867384,0.214432,0.184362,0
0.894782,0.18475,0.398845,0.383708,0.305771,0
0.374892,0.399649,0.684787,0.282051,0.279291,0
0.321164,0.319544,0.455994,0.535966,0.320759,0
0.415533,0.589132,0.562127,0.631495,0.22608,0
0.445325,0.567923,0.297889,0.402995,0.289283,0
0.403479,0.419457,0.791119,0.669843,0.181614,1
0.758567,0.327082,0.334528,0.339687,0.355234,0
0.305493,0.290973,0.446834,0.16088,0.914564,0
0.308421,0.282209,0.430108,0.462219,0.320759,0
0.543826,0.354075,0.337316,0.388473,0.350237,0
0.400207,0.656091,0.513341,0.449285,0.246565,0
0.267264,0.450482,0.759259,0.186975,0.320759,0
0.674531,0.560561,0.285942,0.534831,0.265051,0
0.37472,0.677826,0.273994,0.308373,0.320759,0
0.350784,0.549869,0.658901,0.265714,0.256058,0
0.353883,0.581069,0.598965,0.474472,0.229328,1
0.34975,0.641893,0.276185,0.427275,0.291531,0
0.468572,0.319194,0.707487,0.560018,0.259805,1
0.329602,0.363015,0.544604,0.862718,0.049463,1
0.596694,0.445925,0.317802,0.402995,0.361729,0
0.361633,0.406836,0.835524,0.212843,0.228579,0
0.434131,0.580368,0.282358,0.325391,0.36048,0
0.429826,0.465907,0.298288,0.335829,0.305271,0
0.67212,0.45206,0.454799,0.458135,0.262303,0
0.410883,0.419982,0.598168,0.596778,0.780415,1
0.472878,0.43085,0.847869,0.245972,0.2663,1
0.362149,0.700789,0.256073,0.439755,0.282288,0
0.37782,0.626468,0.559737,0.625823,0.218086,1
0.317892,0.329711,0.505177,0.87951,0.320759,1
0.409334,0.556529,0.277579,0.433401,0.231576,0
0.285173,0.265907,0.325966,0.28069,0.198851,1
0.254004,0.610868,0.270808,0.299977,0.320759,0
0.475977,0.055215,0.254281,0.721579,0.175119,0
0.41605,0.539351,0.532656,0.307465,0.353735,0
0.368521,0.403856,0.90681,0.651464,0.217587,0
0.327364,0.361262,0.539626,0.281597,0.630527,1
0.668159,0.456091,0.454401,0.455639,0.262303,0
0.640434,0.388081,0.434488,0.429544,0.575319,0
0.374548,0.410692,0.642374,0.537554,0.795903,1
0.49337,0.390885,0.693748,0.505786,0.254809,1
0.376442,0.510254,0.701314,0.24983,0.262553,0
0.410195,0.579667,0.609319,0.260495,0.191606,0
0.316687,0.496231,0.654122,0.184933,0.320759,0
0.315137,0.330762,0.637196,0.661902,0.21334,0
0.339074,0.324452,0.50458,0.196732,0.320759,1
0.536077,0.725329,0.509757,0.309735,0.288034,0
0.323919,0.472393,0.735165,0.205582,0.215588,0
0.384019,0.277651,0.686579,0.564103,0.192606,1
0.347167,0.591937,0.687973,0.514863,0.249563,0
0.34579,0.485188,0.73875,0.224189,0.320759,0
0.407956,0.578966,0.703505,0.261175,0.320759,0
0.54176,0.478177,0.307248,0.331745,0.350737,0
0.318064,0.370903,0.441856,0.511232,0.087434,0
0.364904,0.460999,0.532457,0.463808,0.283787,0
0.900121,0.172831,0.340701,0.344906,0.337247,0
0.394868,0.758983,0.261848,0.313138,0.285286,0
0.359394,0.620158,0.491039,0.431359,0.286785,0
0.402618,0.776687,0.259458,0.302246,0.289533,0
0.404684,0.812445,0.269813,0.29907,0.470647,0
0.311865,0.290798,0.453206,0.242115,0.097677,0
0.482521,0.719895,0.275787,0.312231,0.287035,0
0.317548,0.388256,0.669056,0.732244,0.170622,0
0.730842,0.297809,0.42274,0.340368,0.30727,0
0.367143,0.420333,0.826364,0.224416,0.242568,0
0.339074,0.469413,0.767423,0.213524,0.320759,0
0.39659,0.791937,0.251892,0.297481,0.224831,0
0.327708,0.443821,0.763043,0.234854,0.320759,0
0.352161,0.472393,0.898248,0.201725,0.244816,0
0.430515,0.571253,0.757069,0.247334,0.4002,0
0.337351,0.353199,0.516328,0.120944,0.320759,0
0.414844,0.540929,0.519514,0.266848,0.724956,0
0.432754,0.656792,0.492035,0.466757,0.556083,0
0.878078,0.333742,0.334528,0.340821,0.309018,0
0.315826,0.290272,0.451215,0.707511,0.708219,0
0.357844,0.404733,0.881123,0.217381,0.238071,0
0.60892,0.394741,0.430506,0.402995,0.286535,0
0.404684,0.548642,0.290123,0.325165,0.320759,0
0.574996,0.547415,0.294305,0.450874,0.577317,0
0.36921,0.354952,0.804261,0.526889,0.482388,1
0.325297,0.462927,0.59319,0.252326,0.320759,0
0.500086,0.558457,0.457587,0.504198,0.487135,0
0.342518,0.45872,0.915372,0.180849,0.236573,0
0.366971,0.342682,0.62047,0.611981,0.849363,1
0.3513,0.611218,0.26583,0.440663,0.320759,0
0.741002,0.431551,0.566109,0.469027,0.286035,0
0.448252,0.623313,0.267224,0.314727,0.292281,0
0.348373,0.463103,0.971924,0.169503,0.210842,0
0.78061,0.334619,0.336918,0.399138,0.34699,0
0.471156,0.545136,0.437674,0.415248,0.283288,0
0.362838,0.415074,0.753086,0.23735,0.256558,0
0.340107,0.399649,0.857228,0.633764,0.54659,1
0.335113,0.316214,0.728594,0.568868,0.440669,0
0.414155,0.547415,0.577658,0.293851,0.374469,0
0.650594,0.393514,0.394663,0.387338,0.341494,0
0.820561,0.342857,0.433692,0.33946,0.305271,0
0.616153,0.388957,0.514337,0.724075,0.209343,0
0.516962,0.553199,0.286738,0.328341,0.295279,0
0.335113,0.3383,0.473118,0.703199,0.651761,0
0.358705,0.754601,0.251294,0.599274,0.233325,1
0.334424,0.30184,0.650538,0.749489,0.854609,1
0.339935,0.364067,0.550577,0.448831,0.515613,1
0.416738,0.71674,0.519912,0.3086,0.291781,0
0.331669,0.350394,0.641776,0.770365,0.320759,0
0.339935,0.365819,0.549582,0.267075,0.320759,1
0.386775,0.618755,0.779968,0.223281,0.247065,0
0.350956,0.445749,0.771605,0.524166,0.261304,0
0.308593,0.316039,0.426922,0.473338,0.570072,0
0.316687,0.334619,0.46595,0.213978,0.320759,1
0.560703,0.605083,0.289128,0.322895,0.35948,0
0.419666,0.756529,0.555755,0.279101,0.37272,0
0.471672,0.674496,0.28634,0.323349,0.294029,0
0.322197,0.400526,0.770012,0.185841,0.171871,0
0.700017,0.282033,0.394464,0.393919,0.30602,0
0.538144,0.551446,0.31362,0.328114,0.351986,0
