@relation optdigits-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Atr-0 numeric
@attribute Atr-1 numeric
@attribute Atr-2 numeric
@attribute Atr-3 numeric
@attribute Atr-4 numeric
@attribute Atr-5 numeric
@attribute Atr-6 numeric
@attribute Atr-7 numeric
@attribute Atr-8 numeric
@attribute Atr-9 numeric
@attribute Atr-10 numeric
@attribute Atr-11 numeric
@attribute Atr-12 numeric
@attribute Atr-13 numeric
@attribute Atr-14 numeric
@attribute Atr-15 numeric
@attribute Atr-16 numeric
@attribute Atr-17 numeric
@attribute Atr-18 numeric
@attribute Atr-19 numeric
@attribute Atr-20 numeric
@attribute Atr-21 numeric
@attribute Atr-22 numeric
@attribute Atr-23 numeric
@attribute Atr-24 numeric
@attribute Atr-25 numeric
@attribute Atr-26 numeric
@attribute Atr-27 numeric
@attribute Atr-28 numeric
@attribute Atr-29 numeric
@attribute Atr-30 numeric
@attribute Atr-31 numeric
@attribute Atr-32 numeric
@attribute Atr-33 numeric
@attribute Atr-34 numeric
@attribute Atr-35 numeric
@attribute Atr-36 numeric
@attribute Atr-37 numeric
@attribute Atr-38 numeric
@attribute Atr-39 numeric
@attribute Atr-40 numeric
@attribute Atr-41 numeric
@attribute Atr-42 numeric
@attribute Atr-43 numeric
@attribute Atr-44 numeric
@attribute Atr-45 numeric
@attribute Atr-46 numeric
@attribute Atr-47 numeric
@attribute Atr-48 numeric
@attribute Atr-49 numeric
@attribute Atr-50 numeric
@attribute Atr-51 numeric
@attribute Atr-52 numeric
@attribute Atr-53 numeric
@attribute Atr-54 numeric
@attribute Atr-55 numeric
@attribute Atr-56 numeric
@attribute Atr-57 numeric
@attribute Atr-58 numeric
@attribute Atr-59 numeric
@attribute Atr-60 numeric
@attribute Atr-61 numeric
@attribute Atr-62 numeric
@attribute Atr-63 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,0,0,0.5625,0.5,0.0625,0,0,0,0,0.3125,1,1,0.5,0,0,0,0.25,1,0.9375,0.0625,0.9375,0,0,0,0.375,1,0.75,0,0.75,0.0625,0,0,0.333333,1,0.6875,0,0.6875,0.428571,0,0,0.0625,0.9375,0.5,0.25,0.9375,0.375,0,0,0,0.3125,1,1,0.9375,0,0,0,0,0,0.4375,0.875,0.5625,0,0,0
0,0,0.0625,0.8125,0.625,0.0625,0,0,0,0,0.75,0.375,0.4375,0.625,0,0,0,0,0.625,0.625,0.6875,0.9375,0,0,0,0,0.0625,0.875,1,1,0.3125,0,0,0,0,0,0,0.625,0.714286,0,0,0,0,0,0,0.3125,0.6875,0,0,0,0.125,0.25,0.25,0.875,0.6875,0,0,0,0.125,0.6875,0.9375,1,0.3125,0,9
0,0,0.3125,1,1,0.1875,0,0,0,0,0.5625,1,0.4375,0,0,0,0,0,0.75,0.9375,0.125,0,0,0,0,0.0625,0.9375,1,0.9375,0.25,0,0,0,0,0.5625,0.8125,1,0.5625,0,0,0,0,0,0,0.875,0.75,0,0,0,0,0.3125,0.75,1,0.5,0,0,0,0,0.1875,0.9375,0.9375,0.0625,0,0,5
0,0,0.375,1,0.75,0.0625,0,0,0,0,0.3125,1,0.8125,0.625,0,0,0,0,0,0.3125,0.3125,0.9375,0,0,0,0,0,0,0.5,0.9375,0,0,0,0,0,0,0.8125,0.8125,0,0,0,0,0,0.375,1,0.5625,0.25,0.166667,0,0,0.1875,1,1,1,1,0.769231,0,0,0.3125,1,0.6875,0.5625,0.375,0.125,2
0,0,0,0.625,1,0.4375,0,0,0,0,0.125,0.9375,0.25,0.875,0.125,0,0,0,0,0.8125,0.5,1,0,0,0,0,0,0.625,1,0.875,0.0625,0,0,0,0.5,1,1,0.4375,0,0,0,0.0625,0.9375,0.375,0.5,0.75,0,0,0,0.0625,0.8125,0.3125,0.75,0.5625,0,0,0,0,0.0625,0.6875,0.9375,0.375,0,0,8
0,0,0.25,0.9375,1,0.375,0,0,0,0,1,0.75,0.5,0.9375,0,0,0,0.4375,1,0.25,0,0.6875,0.3125,0,0,0.625,0.9375,0,0,0.5,0.5625,0,0,0.666667,0.875,0,0,0.5,0.785714,0,0,0.375,1,0.25,0,0.6875,0.5625,0,0,0.0625,0.9375,0.4375,0.5,1,0.3125,0,0,0,0.1875,0.875,1,0.625,0.0625,0,0
0,0,0,0.75,0.5625,0,0,0,0,0,0.125,1,1,0,0,0,0,0,0.1875,1,1,0.0625,0,0,0,0,0.25,1,0.8125,0,0,0,0,0,0.1875,1,0.6875,0,0,0,0,0,0.3125,1,0.625,0,0,0,0,0,0.125,1,0.625,0,0,0,0,0,0,0.6875,0.8125,0,0,0,1
0,0,0.4375,0.875,1,0.3125,0,0,0,0,1,0.75,0.9375,0.75,0,0,0,0,0.1875,0,0.875,0.5625,0,0,0,0,0.3125,0.75,1,0.9375,0.625,0,0,0.533333,1,1,0.8125,0.375,0,0,0,0.1875,0.5625,1,0.375,0,0,0,0,0,0.625,0.75,0.0625,0,0,0,0,0,0.75,0.3125,0,0,0,0,7
0,0,0,0.5,0.4375,0,0,0,0,0,0.25,1,0.6875,0,0,0,0,0,0.5625,1,0.0625,0,0,0,0,0,0.6875,0.875,0.6875,0.8125,0.125,0,0,0,0.8125,1,0.875,0.875,0.714286,0,0,0,0.625,0.9375,0.0625,0.3125,0.8125,0,0,0,0.375,1,0.5,0.875,0.75,0,0,0,0,0.3125,0.875,1,0.25,0,6
0,0.125,0.6875,1,1,0.75,0,0,0,0.5,1,0.8125,1,1,0.1875,0,0,0.0625,0.3125,0.4375,1,0.875,0,0,0,0,0,0.6875,1,0.25,0,0,0,0,0,0.125,0.9375,0.5625,0,0,0,0,0,0,0.6875,0.8125,0,0,0,0,0.1875,0.4375,0.9375,0.875,0,0,0,0,0.875,1,1,0.375,0,0,3
0,0.25,0.8125,1,0.4375,0,0,0,0,0.75,0.8125,0.875,0.8125,0,0,0,0,0.125,0,0.5,0.75,0,0,0,0,0,0,0.6875,0.5625,0,0,0,0,0,0,0.8125,0.3125,0,0,0,0,0,0.5,0.9375,0.125,0,0,0,0,0,1,1,1,0.5625,0.125,0,0,0.1,1,0.875,0.8125,1,0.5625,0,2
0,0,0,0.6875,0.5625,0,0,0,0,0,0,0.6875,0.875,0,0,0,0,0,0,0.6875,0.8125,0,0,0,0,0,0,0.9375,0.8125,0,0,0,0,0,0,0.8125,0.8125,0,0,0,0,0,0,0.8125,0.5625,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0.5625,0.6875,0,0,0,1
0,0.125,0.6875,1,0.6875,0,0,0,0,0.625,0.875,0.6875,1,0,0,0,0,0.875,0.3125,0.375,0.9375,0,0,0,0,0.1875,0.0625,0.6875,0.875,0.1875,0.0625,0,0,0.133333,0.8125,1,1,1,0.642857,0,0,0.125,0.875,1,0.3125,0.25,0.125,0,0,0,0.6875,0.6875,0,0,0,0,0,0,1,0.1875,0,0,0,0,7
0,0,0.3125,0.8125,0,0,0,0,0,0,0.75,0.5625,0.25,0.8125,0,0,0,0,1,0.3125,0.6875,0.8125,0,0,0,0,0.9375,0.8125,0.9375,0.4375,0,0,0,0,0.25,0.875,0.9375,0,0,0,0,0,0,0.875,0.5,0,0,0,0,0,0.125,1,0.25,0,0,0,0,0,0.375,1,0.0625,0,0,0,4
0,0,0,0.5,0.625,0,0,0,0,0,0.1875,0.9375,0.3125,0,0,0,0,0,0.4375,0.8125,0,0,0,0,0,0,0.4375,0.875,0.3125,0.0625,0,0,0,0,0.375,1,1,1,0.214286,0,0,0,0.375,1,0.4375,0.8125,0.5,0,0,0,0.125,0.9375,0.4375,0.9375,0.4375,0,0,0,0,0.4375,0.9375,0.75,0,0,6
0,0,0.375,1,0.9375,0.3125,0,0,0,0,0.125,0.8125,0.875,0.8125,0,0,0,0,0,0.125,0.875,0.875,0.0625,0,0,0,0,0.1875,1,0.625,0,0,0,0,0,0,0.875,0.625,0,0,0,0,0,0,0.625,0.875,0,0,0,0,0.5,0.4375,0.75,1,0,0,0,0,0.375,1,1,0.75,0.0625,0,3
0,0,0,0.75,0.4375,0,0,0,0,0,0,0.875,0.9375,0,0,0,0,0,0,0.875,1,0.0625,0,0,0,0,0,0.9375,1,0.125,0,0,0,0,0,0.8125,1,0.0625,0,0,0,0,0,0.875,1,0.0625,0,0,0,0,0,0.875,1,0.0625,0,0,0,0,0,0.375,1,0.125,0,0,1
0,0,0.375,0.9375,0.9375,0.25,0,0,0,0.375,1,1,1,0.875,0,0,0,0.4375,1,0.875,1,0.8125,0,0,0,0,0.1875,0.4375,1,0.375,0,0,0,0,0,0.125,1,0.5625,0,0,0,0,0,0,0.875,0.9375,0,0,0,0,0.4375,0.625,1,0.875,0,0,0,0,0.4375,0.9375,0.9375,0.25,0,0,3
0,0,0,0.5,0.625,0.875,0.1875,0,0,0.0625,0.8125,0.8125,0.5625,0.75,0.5,0,0,0.375,1,0.5,0.5,1,0.25,0,0,0.3125,1,1,1,0.5625,0,0,0,0,0.3125,0.5,0.875,0.75,0,0,0,0,0,0.1875,1,0.3125,0,0,0,0,0,0.9375,0.5,0,0,0,0,0,0.0625,0.75,0.125,0,0,0,9
0,0,0,1,0.6875,0,0,0,0,0,0.125,1,1,0.125,0,0,0,0,0.1875,1,1,0.375,0,0,0,0,0.1875,1,0.9375,0.125,0,0,0,0,0.125,1,1,0.125,0,0,0,0,0.25,1,0.9375,0,0,0,0,0,0.0625,1,0.9375,0.0625,0,0,0,0,0,0.75,1,0.125,0,0,1
0,0.5,0.9375,1,0.9375,0.25,0,0,0,0.6875,1,0.875,0.9375,1,0,0,0,0.1875,0.1875,0,1,0.875,0.125,0,0,0,0.5625,1,1,1,0.5,0,0,0,0.9375,1,0.6875,0.0625,0,0,0,0,0.6875,0.8125,0.0625,0,0,0,0,0.25,1,0.3125,0,0,0,0,0,0.4,0.9375,0,0,0,0,0,7
0,0,0,0.5625,0.5,0,0,0,0,0,0.0625,1,0.125,0,0,0,0,0,0.375,0.875,0,0,0,0,0,0,0.5625,0.6875,0,0.1875,0,0,0,0,0.8125,0.5,0.8125,0.8125,0.714286,0,0,0,0.75,1,0.5,0,0.8125,0.166667,0,0,0.375,1,0.3125,0.5625,0.8125,0,0,0,0,0.5,0.9375,0.875,0.25,0,6
0,0,0,0.5625,0.9375,0.5625,0,0,0,0,0.5,0.9375,0.3125,0.75,0.125,0,0,0,0.9375,0.9375,0.1875,0.8125,0.1875,0,0,0,0.6875,1,1,0.8125,0,0,0,0.266667,1,0.625,0.9375,0,0,0,0,0.1875,0.75,0,0.5,0.4375,0,0,0,0,0.75,0.5,0.625,0.6875,0,0,0,0,0,0.5625,0.8125,0.25,0,0,8
0,0,0,0.875,0.3125,0,0,0,0,0,0.3125,1,0.3125,0,0,0,0,0,0.8125,0.75,0,0.0625,0.1875,0,0,0.25,1,0.3125,0.0625,0.9375,0.6875,0,0,0.666667,0.9375,0.25,0.8125,1,0.214286,0,0,0.5,1,1,1,0.625,0,0,0,0.125,0.6875,0.75,0.9375,0.0625,0,0,0,0,0,1,0.5625,0,0,0,4
0,0,0.4375,0.9375,1,0.625,0,0,0,0,0.875,0.5625,0.625,1,0.0625,0,0,0,0.125,0.3125,0.9375,0.875,0,0,0,0,0,0.6875,1,0.3125,0,0,0,0,0,0.125,1,0.5,0,0,0,0,0,0,0.625,0.8125,0,0,0,0,0.6875,0.5625,0.9375,1,0.0625,0,0,0,0.5,1,1,0.75,0,0,3
0,0,0,0.875,0.5625,0,0,0,0,0,0,0.875,0.8125,0,0,0,0,0,0,0.6875,1,0.125,0,0,0,0,0,0.875,1,0.3125,0,0,0,0,0,0.8125,1,0.25,0,0,0,0,0,1,1,0.25,0,0,0,0,0.0625,1,1,0,0,0,0,0,0,0.875,0.75,0,0,0,1
0,0,0,0.9375,0.3125,0,0,0,0,0,0.25,1,0.4375,0,0,0,0,0.0625,0.8125,1,0,0.5625,0.125,0,0,0.3125,1,0.6875,0.3125,1,0.5625,0,0,0.466667,1,0.875,1,1,0.5,0,0,0.0625,0.6875,0.9375,1,0.625,0,0,0,0,0,0.8125,1,0.1875,0,0,0,0,0.0625,1,0.6875,0,0,0,4
0,0,0,0.625,0.8125,0.1875,0,0,0,0,0.5,1,0.875,0.75,0,0,0,0.1875,1,0.8125,0,0.875,0.0625,0,0,0.3125,1,0.375,0,0.875,0.3125,0,0,0.4,1,0,0,0.9375,0.285714,0,0,0.125,0.8125,0.0625,0.3125,1,0.25,0,0,0,0.625,1,1,0.875,0.0625,0,0,0,0.125,0.6875,0.8125,0.375,0,0,0
0,0,0.4375,0.75,0.9375,0.375,0,0,0,0.875,1,0.9375,0.375,0,0,0,0,1,1,0.8125,0,0,0,0,0,0.625,1,0.875,0.5,0,0,0,0,0,0.125,0.5,0.8125,0,0,0,0,0,0,0.625,0.9375,0,0,0,0,0,0.25,0.8125,0.9375,0,0,0,0,0,0.4375,1,0.4375,0,0,0,5
0,0,0.5,0.9375,1,0.375,0,0,0,0,0.8125,0.8125,0.8125,0.8125,0,0,0,0,0.125,0.375,1,0.5625,0,0,0,0,0,0.1875,1,0.125,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0.3125,0.9375,0,0,0,0,0.4375,0.25,0.6875,1,0.0625,0,0,0,0.4375,1,1,0.5,0,0,3
0,0,0,0.3125,0.8125,0.0625,0,0,0,0,0.0625,0.9375,0.75,0,0,0,0,0,0.25,1,0.3125,0,0,0,0,0,0.6875,0.875,0.1875,0,0,0,0,0,0.6875,1,1,0.25,0,0,0,0,0.6875,0.6875,0.3125,0.8125,0,0,0,0,0.375,0.8125,0.4375,0.9375,0,0,0,0,0,0.3125,0.875,0.5625,0,0,6
0,0,0.4375,1,0.9375,0.25,0,0,0,0,0.6875,1,0.9375,0.75,0,0,0,0,0.3125,1,1,0.875,0,0,0,0,0,0.1875,0.5,0.9375,0.3125,0,0,0,0,0,0,0.625,0.714286,0,0,0,0,0,0,0.6875,0.6875,0,0,0,0.0625,0,0.3125,0.9375,0.5625,0,0,0,0.375,0.9375,1,1,0.125,0,9
0,0,0.0625,0.8125,1,0.125,0,0,0,0,0.5,1,0.75,0.0625,0,0,0,0,0.875,1,0.125,0,0,0,0,0,0.9375,0.875,0.5625,0.0625,0,0,0,0.066667,1,1,1,0.625,0,0,0,0,0.8125,0.9375,0.8125,0.9375,0,0,0,0,0.5,1,0.875,0.875,0.0625,0,0,0,0.0625,0.6875,1,0.5,0,0,6
0,0,0,0.75,0.625,0,0,0,0,0,0,0.875,1,0.125,0,0,0,0,0,0.8125,1,0,0,0,0,0,0,0.6875,1,0.1875,0,0,0,0,0,0.625,1,0.1875,0,0,0,0,0,0.6875,1,0.125,0,0,0,0,0,0.875,1,0.125,0,0,0,0,0,0.6875,0.875,0,0,0,1
0,0,0.1875,1,0.9375,0.3125,0,0,0,0,0.4375,1,0.9375,0.875,0,0,0,0,0,0.0625,0.4375,1,0.25,0,0,0.125,0.375,0.5625,0.875,1,0.3125,0,0,0.6,1,1,1,0.75,0.071429,0,0,0,0.5625,0.9375,1,0.25,0,0,0,0,0.375,1,0.6875,0,0,0,0,0,0.125,0.9375,0.25,0,0,0,7
0,0,0.9375,0.8125,0.8125,0.8125,0,0,0,0,1,1,0.6875,0.1875,0,0,0,0,0.75,0.8125,0,0,0,0,0,0,0.3125,1,0.1875,0,0,0,0,0,0,0.6875,0.625,0,0,0,0,0,0,0.625,0.875,0,0,0,0,0,0.5625,1,0.625,0,0,0,0,0,0.6875,0.9375,0.0625,0,0,0,5
0,0,0,0.8125,0.5,0,0,0,0,0,0.125,0.9375,0.0625,0,0,0,0,0,0.6875,0.625,0,0.5,0.125,0,0,0.25,1,0.3125,0.6875,1,0.5,0,0,0.466667,1,1,1,1,0.214286,0,0,0.125,0.8125,0.5625,1,0.75,0,0,0,0,0,0.4375,1,0.375,0,0,0,0,0,0.8125,0.9375,0.0625,0,0,4
0,0,0.25,1,0.0625,0,0,0,0,0,0.75,0.8125,0,0.0625,0.0625,0,0,0.1875,1,0.5,0.3125,1,0.375,0,0,0.5625,1,0.375,0.875,1,0.125,0,0,0.733333,1,1,1,0.5625,0,0,0,0,0.625,0.9375,0.9375,0.125,0,0,0,0,0.1875,1,0.5625,0,0,0,0,0,0.3125,1,0.1875,0,0,0,4
0,0,0.3125,0.875,0.875,0.125,0,0,0,0.125,1,1,1,0.4375,0,0,0,0,0.4375,0.25,1,0.75,0,0,0,0,0.0625,0.5625,1,1,0.5,0,0,0.2,0.9375,1,1,0.625,0.142857,0,0,0.25,1,1,0.6875,0,0,0,0,0,0.5625,1,0.3125,0,0,0,0,0,0.5625,0.8125,0,0,0,0,7
0,0,0.4375,1,0.3125,0,0,0,0,0,1,1,0.6875,0,0,0,0,0,0.625,0.8125,1,0.0625,0,0,0,0,0,0.8125,0.9375,0,0,0,0,0,0,0.875,0.8125,0,0,0,0,0,0.75,1,0.375,0.25,0.5,0.166667,0,0,0.875,1,1,1,1,0.307692,0,0,0.4375,1,0.9375,0.4375,0.1875,0,2
0,0,0.5,1,1,0.75,0,0,0,0,1,0.8125,0.625,1,0.1875,0,0,0,0.75,0.0625,0.125,1,0.25,0,0,0,0,0,0.375,0.9375,0,0,0,0,0,0.0625,0.9375,0.625,0,0,0,0,0,0.5625,0.9375,0.125,0,0,0,0.0625,0.6875,1,0.75,0.5,0.5,0.076923,0,0,0.6875,1,1,1,0.75,0.0625,2
0,0,0.1875,0.5625,0.875,0.5625,0,0,0,0.3125,1,0.875,0.3125,0,0,0,0,0.75,0.6875,0.1875,0,0,0,0,0,0.8125,1,0.75,0.0625,0,0,0,0,0.266667,0.6875,0.8125,0.5,0,0,0,0,0,0,0.4375,0.6875,0,0,0,0,0,0.0625,0.75,0.75,0,0,0,0,0,0.125,0.9375,0.4375,0,0,0,5
0,0.875,0.75,0.875,1,0.5,0,0,0,0.5,1,0.875,0.9375,0.6875,0,0,0,0.125,0.6875,0.125,1,0.375,0,0,0,0,0,0.5625,1,0.5,0.3125,0,0,0.533333,0.8125,1,1,0.75,0.357143,0,0,0.4375,1,0.75,0.1875,0,0,0,0,0.25,1,0.25,0,0,0,0,0,0.9,0.75,0,0,0,0,0,7
0,0,0.4375,1,1,0.5,0,0,0,0,0.875,0.75,0.6875,0.875,0,0,0,0,0.6875,0.9375,1,0.75,0,0,0,0,0.3125,0.9375,0.9375,0.25,0,0,0,0,0,0.1875,0.75,0.875,0,0,0,0.0625,0.625,0,0.4375,0.9375,0,0,0,0.0625,0.875,0.375,0.8125,0.75,0,0,0,0,0.4375,1,1,0.6875,0,0,9
0,0,0.1875,0.875,1,0.875,0,0,0,0.1875,0.75,1,0.5,0.0625,0,0,0,0.9375,1,0.75,0,0,0,0,0,0.625,1,1,0.5,0,0,0,0,0,0.4375,0.6875,0.9375,0.0625,0,0,0,0,0,0.4375,1,0.0625,0,0,0,0,0.5,0.9375,1,0.125,0,0,0,0,0.25,1,0.5625,0,0,0,5
0,0,0.6875,0.4375,0,0,0,0,0,0.3125,1,0.1875,0.125,0.875,0.1875,0,0,0.5625,0.9375,0,0.75,0.9375,0,0,0,0.375,1,0.9375,1,0.3125,0,0,0,0,0.375,0.9375,0.6875,0,0,0,0,0,0.0625,1,0.25,0,0,0,0,0,0.5625,0.75,0,0,0,0,0,0,0.8125,0.625,0,0,0,0,4
0,0,0,0.6875,0.5,0,0,0,0,0,0.375,0.9375,0.125,0,0,0,0,0,0.8125,0.5,0,0.25,0.4375,0,0,0.3125,1,0.125,0.125,0.8125,0.5625,0,0,0.666667,0.9375,0.75,0.9375,0.875,0.071429,0,0,0.375,1,0.5625,1,0.3125,0,0,0,0,0,0.375,0.875,0.0625,0,0,0,0,0,0.875,0.4375,0,0,0,4
0,0,0.4375,0.9375,1,0.75,0,0,0,0.75,1,0.6875,1,0.8125,0,0,0,0.9375,1,1,0.875,0.3125,0,0,0,0.5,1,0.75,0,0,0,0,0,0,0.125,0.75,0.5625,0,0,0,0,0,0,0.5625,0.8125,0,0,0,0,0,0.125,1,0.5,0,0,0,0,0,0.625,0.75,0.0625,0,0,0,9
0,0,0.0625,0.8125,0.9375,0.5,0,0,0,0,0.6875,0.875,0.5,0.9375,0,0,0,0.125,1,0.1875,0,0.8125,0.125,0,0,0.3125,0.9375,0,0,0.625,0.3125,0,0,0.2,0.625,0,0,0.625,0.357143,0,0,0.1875,0.8125,0,0.0625,0.9375,0.1875,0,0,0,0.75,0.625,0.6875,0.6875,0,0,0,0,0.0625,0.75,0.6875,0.25,0,0,0
0,0,0.125,0.625,0.6875,0.0625,0,0,0,0,0.3125,0.875,0.1875,0.75,0,0,0,0,0.375,0.8125,0.1875,0.9375,0,0,0,0,0.5,0.9375,0.9375,0.5625,0,0,0,0.133333,1,0.6875,0.5625,0,0,0,0,0.125,0.875,0.125,0.625,0,0,0,0,0,0.4375,0.375,0.8125,0,0,0,0,0,0.0625,0.9375,0.375,0,0,0,8
0,0,0.0625,0.625,0.8125,0.75,0.3125,0,0,0,0.8125,0.8125,0.25,0.25,0.75,0,0,0.1875,1,0.4375,0.25,0.75,0.375,0,0,0.125,0.9375,1,0.9375,0.3125,0,0,0,0,0.0625,0.5625,1,0,0,0,0,0,0,0.125,0.9375,0,0,0,0,0,0,0.6875,0.375,0,0,0,0,0,0,0.9375,0,0,0,0,9
0,0,0.0625,0.5625,0.9375,0.625,0.0625,0,0,0,0.125,0.75,0.5,0.75,0.25,0,0,0,0,0.6875,0.0625,0.6875,0.1875,0,0,0,0,0.5,0.5,0.9375,0.25,0,0,0.133333,0.9375,1,1,0.4375,0,0,0,0.125,0.9375,0.3125,0.6875,0,0,0,0,0,0.875,0.25,0.75,0,0,0,0,0,0.1875,0.875,0.5625,0,0,0,8
0,0,0.5,0.75,0.75,0.0625,0,0,0,0.1875,1,1,0.875,0.5625,0,0,0,0.375,0.9375,0.5625,0.1875,0.75,0.125,0,0,0.4375,0.5625,0,0,0.5625,0.4375,0,0,0.466667,0.5,0,0,0.4375,0.571429,0,0,0.3125,0.625,0,0,0.4375,0.5625,0,0,0,0.875,0.8125,0.625,1,0.375,0,0,0,0.3125,0.8125,0.6875,0.25,0,0,0
0,0,0.25,0.875,1,0.875,0.0625,0,0,0.125,0.875,1,1,0.5,0,0,0,0.25,1,1,0.875,0.1875,0,0,0,0.25,1,1,0.625,0,0,0,0,0,0.75,0.8125,0.75,0,0,0,0,0.0625,0.875,1,0.9375,0.1875,0,0,0,0,0.625,1,1,0.75,0,0,0,0,0.125,0.5625,0.9375,1,0.5,0,1
0,0.125,0.75,1,0.3125,0,0,0,0,0.6875,1,1,0.8125,0,0,0,0,0.4375,0.375,0.3125,0.875,0.125,0,0,0,0,0,0,0.75,0.1875,0,0,0,0,0,0.25,0.8125,0,0,0,0,0,0.0625,0.8125,0.3125,0,0,0,0,0,0.625,1,0.625,0.5,0.25,0,0,0,0.8125,0.9375,1,0.75,0.4375,0,2
0,0.125,0.375,0.75,0.9375,0.3125,0,0,0,0.4375,0.875,0.875,1,0.4375,0,0,0,0,0.125,0.875,0.625,0,0,0,0,0,0.6875,1,0.125,0,0,0,0,0,0.125,0.6875,1,0.75,0,0,0,0,0,0,0.25,0.875,0.4375,0,0,0,0.125,0.25,0.3125,0.875,0.4375,0,0,0,0.375,1,0.875,0.5,0,0,3
0,0,0,0,0.5,0.625,0,0,0,0,0,0,0.8125,0.375,0,0,0,0,0,0.3125,0.8125,0,0,0,0,0,0.125,0.875,0.1875,0.625,0.625,0,0,0.066667,0.875,0.9375,0.625,1,0.428571,0,0,0.875,0.875,0.75,0.9375,1,0.125,0,0,0.1875,0,0,0.5,0.875,0,0,0,0,0,0,0.3125,0.625,0,0,4
0,0,0.5625,0.9375,1,0.9375,0.125,0,0,0.25,1,0.3125,0.1875,0.0625,0,0,0,0.25,0.875,0,0,0,0,0,0,0.3125,0.875,0.5625,0.875,0.9375,0.125,0,0,0.333333,0.8125,0.5625,0.5,0.9375,0.571429,0,0,0,0,0,0,0.8125,0.3125,0,0,0,0,0.3125,0.6875,0.875,0,0,0,0,0.6875,0.75,0.4375,0.0625,0,0,5
0,0,0.0625,0.8125,0.125,0,0,0,0,0,0.5625,0.875,0.125,0,0,0,0,0.1875,1,0.4375,0,0,0,0,0,0.1875,1,0.4375,0,0,0,0,0,0.333333,1,1,0.5,0.0625,0,0,0,0.1875,0.9375,0.6875,0.875,0.8125,0.125,0,0,0,0.625,1,0.625,1,0.9375,0,0,0,0.0625,0.625,0.875,0.75,0.4375,0,6
0,0,0.4375,1,1,0.9375,0.3125,0,0,0,0.5625,0.75,0.9375,1,0.4375,0,0,0,0,0,0.5625,0.9375,0.0625,0,0,0,0.4375,0.75,0.9375,0.9375,0.5,0,0,0.066667,1,1,1,0.8125,0.357143,0,0,0,0,0.875,0.625,0,0,0,0,0,0.3125,1,0.125,0,0,0,0,0,0.5,0.875,0.0625,0,0,0,7
0,0.125,0.6875,0.625,0.5,0.0625,0.0625,0,0,0.1875,0.9375,0.6875,0.1875,0.75,0.375,0,0,0,0.25,1,1,0.75,0,0,0,0,0,0.6875,1,0.3125,0,0,0,0,0.3125,0.8125,0.75,0.75,0,0,0,0,0.8125,0.4375,0.0625,1,0.25,0,0,0.0625,0.9375,0.25,0.4375,0.875,0,0,0,0.1,0.875,0.875,0.5,0.0625,0,0,8
0,0.125,0.5,0.8125,0.9375,0.3125,0,0,0,0.5,0.875,0.4375,1,0.875,0,0,0,0.625,0.75,0.0625,0.625,1,0.125,0,0,0.125,0.75,0.875,0.9375,1,0.25,0,0,0,0,0.25,0.25,0.9375,0.571429,0,0,0,0,0,0,0.5625,0.5625,0,0,0,0.5625,0.4375,0.0625,0.625,0.75,0,0,0,0.375,0.8125,1,0.9375,0.375,0,9
0,0,0.25,0.9375,0.5,0,0,0,0,0,0.9375,0.875,0.9375,0.3125,0,0,0,0.5,1,0.3125,0.1875,0.875,0,0,0,0.3125,0.6875,0,0,0.625,0.3125,0,0,0.333333,0.5625,0,0,0.5,0.571429,0,0,0,0.875,0,0,0.625,0.5,0,0,0,0.875,0.8125,0.8125,1,0.0625,0,0,0,0.125,0.875,0.875,0.4375,0,0,0
0,0,0,0.5,0.75,0.5625,0.125,0,0,0,0.3125,1,1,1,0.25,0,0,0,0.5625,1,1,0.6875,0,0,0,0.1875,1,1,1,0.3125,0,0,0,0.266667,1,1,1,0.25,0,0,0,0.0625,0.9375,1,1,0.1875,0,0,0,0,0.5,1,1,0.5625,0,0,0,0,0,0.5625,0.75,0.375,0,0,1
0,0,0.5,1,0.5,0,0,0,0,0,0.625,1,1,0.1875,0,0,0,0,0.125,0.25,0.875,0.25,0,0,0,0,0,0.5,0.875,0,0,0,0,0,0.3125,1,0.5,0,0,0,0,0.125,0.9375,0.875,0.4375,0.375,0.1875,0,0,0.3125,1,0.9375,1,0.9375,0.1875,0,0,0,0.625,0.8125,0.5,0.125,0,0,2
0,0.125,0.5,0.8125,1,0.8125,0,0,0,0.0625,0.8125,0.75,0.9375,1,0,0,0,0,0,0.3125,0.9375,0.5,0,0,0,0,0.3125,0.9375,0.3125,0,0,0,0,0,0.375,1,0.6875,0.0625,0,0,0,0,0.125,0.8125,1,0.6875,0,0,0,0,0,0.125,0.875,1,0.25,0,0,0,0.8125,1,0.9375,0.4375,0,0,3
0,0,0,0.375,0.75,0,0,0,0,0,0.125,0.9375,0.3125,0,0,0,0,0,0.75,0.5,0,0.125,0.375,0,0,0.25,0.9375,0,0.0625,0.8125,0.5,0,0,0.4,1,0.125,0.375,0.875,0.071429,0,0,0.5,1,1,1,0.375,0,0,0,0.0625,0.3125,0.5,1,0.0625,0,0,0,0,0,0.1875,0.6875,0,0,0,4
